"ACWI","SPX","LGTRTRUU","LGDRTRUU","LG30TRUU","CCMP","SPTSX","MEXBOL","IBOV","IPSA","MERVAL","IGBVL","FTSE.100","CAC.40","DAX","IBEX","FTSEMIB","AEX","OMX","RTS","SMI","NKY","HSI","KOSPI","TWSE","JCI","FBMKLCI","ASX","NZSE","STI","CL1","HG1","GOLD","S1","mandy"
-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.673011667009257,-0.693147180559945,-0.693147180559945,-0.688138813713588,-0.673011667009257,-0.673011667009257,-0.673011667009257,-0.647446639034633,-0.647446639034633,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.647446639034633,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.673011667009257,"03/2008"
-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.535959889216217,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.625491359725573,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.655481773901393,-0.625491359725573,-0.655481773901393,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.689009238476659,"04/2008"
-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.655481773901393,-0.625491359725573,-0.655481773901393,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.398307113805284,-0.689009238476659,-0.655481773901393,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.6765259604935,-0.693147180559945,"05/2008"
-0.598269588585257,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.548874384484994,-0.636514168294813,-0.692012964831874,-0.598269588585257,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.636514168294813,-0.598269588585257,-0.636514168294813,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.598269588585257,-0.692012964831874,-0.636514168294813,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.682908104700472,"06/2008"
-0.646090505060809,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.684616277801305,-0.646090505060809,-0.684616277801305,-0.646090505060809,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.684616277801305,"07/2008"
-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.598269588585257,-0.636514168294813,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.682908104700472,"08/2008"
-0.585952618303551,-0.689009238476659,-0.6765259604935,-0.585952618303551,-0.535959889216217,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.585952618303551,-0.585952618303551,-0.585952618303551,-0.625491359725573,-0.625491359725573,-0.535959889216217,-0.585952618303551,-0.625491359725573,-0.655481773901393,-0.625491359725573,-0.6765259604935,-0.625491359725573,-0.693147180559945,-0.655481773901393,-0.655481773901393,-0.585952618303551,-0.535959889216217,-0.655481773901393,-0.535959889216217,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.6765259604935,"09/2008"
-0.669327963292645,-0.614503320310728,-0.669327963292645,-0.52358633748126,-0.614503320310728,-0.646090505060809,-0.669327963292645,-0.646090505060809,-0.614503320310728,-0.692201702962277,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.669327963292645,-0.669327963292645,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.614503320310728,-0.669327963292645,-0.684616277801305,-0.692201702962277,"10/2008"
-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.693147180559945,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.693147180559945,"11/2008"
-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.585952618303551,-0.585952618303551,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.535959889216217,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.625491359725573,-0.6765259604935,-0.655481773901393,-0.6765259604935,"12/2008"
-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.664528438654915,-0.636514168294813,-0.598269588585257,-0.636514168294813,-0.636514168294813,-0.636514168294813,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.598269588585257,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,"01/2009"
-0.673011667009257,-0.673011667009257,-0.610864302054894,-0.647446639034633,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.673011667009257,-0.647446639034633,-0.693147180559945,-0.647446639034633,-0.610864302054894,-0.688138813713588,-0.688138813713588,-0.647446639034633,-0.647446639034633,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.673011667009257,"02/2009"
-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.625491359725573,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.585952618303551,-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.655481773901393,"03/2009"
-0.598269588585257,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.314492201281411,-0.598269588585257,-0.664528438654915,-0.682908104700472,-0.636514168294813,-0.664528438654915,-0.598269588585257,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.598269588585257,-0.636514168294813,-0.598269588585257,-0.636514168294813,-0.636514168294813,-0.664528438654915,-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.598269588585257,-0.598269588585257,-0.636514168294813,-0.548874384484994,-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.664528438654915,"04/2009"
-0.636514168294813,-0.692012964831874,-0.664528438654915,-0.548874384484994,-0.410116318288409,-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.548874384484994,-0.548874384484994,-0.664528438654915,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.636514168294813,-0.664528438654915,-0.548874384484994,-0.692012964831874,-0.598269588585257,-0.636514168294813,-0.682908104700472,-0.486912709464602,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.598269588585257,-0.548874384484994,-0.692012964831874,-0.636514168294813,-0.548874384484994,"05/2009"
-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.625491359725573,-0.693147180559945,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.625491359725573,"06/2009"
-0.669327963292645,-0.646090505060809,-0.692201702962277,-0.669327963292645,-0.462036909466457,-0.573964491393324,-0.669327963292645,-0.614503320310728,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.646090505060809,-0.614503320310728,-0.646090505060809,-0.669327963292645,-0.646090505060809,-0.646090505060809,-0.614503320310728,-0.646090505060809,-0.684616277801305,-0.614503320310728,-0.684616277801305,-0.669327963292645,-0.573964491393324,-0.646090505060809,-0.614503320310728,-0.646090505060809,-0.646090505060809,-0.646090505060809,-0.646090505060809,-0.684616277801305,-0.684616277801305,-0.669327963292645,-0.684616277801305,"07/2009"
-0.682908104700472,-0.682908104700472,-0.598269588585257,-0.636514168294813,-0.598269588585257,-0.664528438654915,-0.636514168294813,-0.598269588585257,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,"08/2009"
-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.474139313057837,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.585952618303551,-0.625491359725573,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.655481773901393,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.625491359725573,-0.535959889216217,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.6765259604935,"09/2009"
-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.655481773901393,-0.585952618303551,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.693147180559945,"10/2009"
-0.682908104700472,-0.636514168294813,-0.548874384484994,-0.598269588585257,-0.636514168294813,-0.664528438654915,-0.664528438654915,-0.598269588585257,-0.598269588585257,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.548874384484994,-0.636514168294813,"11/2009"
-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.474139313057837,-0.655481773901393,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.535959889216217,-0.655481773901393,-0.689009238476659,-0.655481773901393,-0.585952618303551,-0.625491359725573,-0.585952618303551,-0.625491359725573,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.689009238476659,-0.585952618303551,-0.625491359725573,-0.585952618303551,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.693147180559945,-0.689009238476659,"12/2009"
-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.673011667009257,-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.647446639034633,-0.693147180559945,-0.610864302054894,-0.693147180559945,-0.673011667009257,-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.610864302054894,-0.673011667009257,-0.647446639034633,-0.688138813713588,-0.688138813713588,-0.673011667009257,"01/2010"
-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.610864302054894,-0.647446639034633,-0.647446639034633,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.610864302054894,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.610864302054894,-0.647446639034633,-0.688138813713588,-0.688138813713588,"02/2010"
-0.614503320310728,-0.614503320310728,-0.692201702962277,-0.684616277801305,-0.387212375186361,-0.646090505060809,-0.684616277801305,-0.646090505060809,-0.684616277801305,-0.692201702962277,-0.646090505060809,-0.646090505060809,-0.646090505060809,-0.692201702962277,-0.646090505060809,-0.684616277801305,-0.646090505060809,-0.646090505060809,-0.669327963292645,-0.646090505060809,-0.646090505060809,-0.646090505060809,-0.684616277801305,-0.669327963292645,-0.614503320310728,-0.614503320310728,-0.684616277801305,-0.573964491393324,-0.684616277801305,-0.614503320310728,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.573964491393324,"03/2010"
-0.692012964831874,-0.598269588585257,-0.682908104700472,-0.598269588585257,-0.410116318288409,-0.598269588585257,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.598269588585257,"04/2010"
-0.636514168294813,-0.664528438654915,-0.636514168294813,-0.598269588585257,-0.664528438654915,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.636514168294813,-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.636514168294813,-0.692012964831874,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.692012964831874,"05/2010"
-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.585952618303551,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,"06/2010"
-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.585952618303551,-0.304636097349238,-0.655481773901393,-0.689009238476659,-0.625491359725573,-0.474139313057837,-0.535959889216217,-0.655481773901393,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.655481773901393,-0.585952618303551,-0.689009238476659,-0.625491359725573,-0.655481773901393,-0.693147180559945,-0.535959889216217,-0.6765259604935,-0.535959889216217,"07/2010"
-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.585952618303551,-0.693147180559945,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.693147180559945,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.625491359725573,-0.693147180559945,-0.625491359725573,-0.689009238476659,"08/2010"
-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.304636097349238,-0.625491359725573,-0.689009238476659,-0.625491359725573,-0.655481773901393,-0.585952618303551,-0.625491359725573,-0.398307113805284,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.655481773901393,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.474139313057837,-0.535959889216217,-0.625491359725573,-0.585952618303551,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.6765259604935,"09/2010"
-0.636514168294813,-0.636514168294813,-0.682908104700472,-0.664528438654915,-0.548874384484994,-0.486912709464602,-0.682908104700472,-0.548874384484994,-0.664528438654915,-0.664528438654915,-0.486912709464602,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.636514168294813,-0.636514168294813,-0.682908104700472,"10/2010"
-0.689009238476659,-0.693147180559945,-0.585952618303551,-0.585952618303551,-0.585952618303551,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.625491359725573,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.689009238476659,"11/2010"
-0.614503320310728,-0.52358633748126,-0.614503320310728,-0.684616277801305,-0.614503320310728,-0.573964491393324,-0.646090505060809,-0.646090505060809,-0.669327963292645,-0.692201702962277,-0.573964491393324,-0.52358633748126,-0.646090505060809,-0.692201702962277,-0.684616277801305,-0.646090505060809,-0.669327963292645,-0.52358633748126,-0.684616277801305,-0.573964491393324,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.646090505060809,-0.573964491393324,-0.646090505060809,-0.646090505060809,-0.614503320310728,-0.692201702962277,-0.646090505060809,-0.646090505060809,-0.573964491393324,-0.669327963292645,-0.646090505060809,"12/2010"
-0.682908104700472,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.548874384484994,-0.664528438654915,-0.682908104700472,-0.598269588585257,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.692012964831874,"01/2011"
-0.673011667009257,-0.610864302054894,-0.693147180559945,-0.610864302054894,-0.647446639034633,-0.562335144618808,-0.673011667009257,-0.693147180559945,-0.647446639034633,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.647446639034633,-0.688138813713588,-0.688138813713588,-0.647446639034633,-0.693147180559945,-0.688138813713588,-0.673011667009257,-0.610864302054894,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.647446639034633,-0.693147180559945,-0.688138813713588,-0.673011667009257,-0.673011667009257,-0.693147180559945,-0.610864302054894,-0.673011667009257,"02/2011"
-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.614503320310728,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.684616277801305,-0.646090505060809,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.573964491393324,-0.646090505060809,-0.669327963292645,-0.646090505060809,-0.684616277801305,-0.646090505060809,-0.684616277801305,-0.692201702962277,-0.646090505060809,-0.669327963292645,-0.614503320310728,"03/2011"
-0.647446639034633,-0.647446639034633,-0.647446639034633,-0.610864302054894,-0.422709087805991,-0.647446639034633,-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.610864302054894,-0.688138813713588,-0.693147180559945,-0.673011667009257,-0.647446639034633,-0.647446639034633,-0.610864302054894,-0.610864302054894,-0.688138813713588,-0.647446639034633,-0.693147180559945,-0.647446639034633,-0.693147180559945,-0.688138813713588,-0.693147180559945,-0.693147180559945,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.647446639034633,-0.688138813713588,-0.610864302054894,-0.688138813713588,-0.562335144618808,-0.688138813713588,"04/2011"
-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.655481773901393,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.655481773901393,-0.693147180559945,-0.625491359725573,-0.689009238476659,-0.693147180559945,"05/2011"
-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.689009238476659,"06/2011"
-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.598269588585257,-0.664528438654915,-0.548874384484994,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.636514168294813,-0.664528438654915,-0.664528438654915,-0.664528438654915,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.486912709464602,-0.682908104700472,"07/2011"
-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.646090505060809,-0.692201702962277,-0.646090505060809,-0.692201702962277,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.614503320310728,-0.669327963292645,-0.669327963292645,-0.692201702962277,-0.684616277801305,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.646090505060809,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.646090505060809,-0.669327963292645,"08/2011"
-0.689009238476659,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.625491359725573,"09/2011"
-0.664528438654915,-0.636514168294813,-0.692012964831874,-0.664528438654915,-0.486912709464602,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.598269588585257,-0.598269588585257,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.598269588585257,-0.598269588585257,-0.664528438654915,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,"10/2011"
