Date,ACWI,SPX,LGTRTRUU ,LGDRTRUU ,LG30TRUU ,CCMP,SPTSX,MEXBOL,IBOV,IPSA,MERVAL,IGBVL,FTSE 100,CAC 40,DAX ,IBEX ,FTSEMIB ,AEX ,OMX,RTS,SMI,NKY ,HSI,KOSPI ,TWSE ,JCI ,FBMKLCI ,ASX,NZSE,STI ,CL1 ,HG1 ,GOLD,S1
2/14/08,0.00273,-0.013511623,-0.000189608,-0.001618658,0.000835352,-0.017589007,-0.005607344,-0.005743469,-0.012405307,-0.00772868,-0.000793099,-0.005316629,-0.000136061,0.000669134,-0.001634622,0.003498888,0.003199439,-0.003721627,0.00188432,0.010254158,-0.00458293,0.041823307,0.036117839,0.039455681,0.040837728,0.024541062,0.009058381,0.025421938,0.000345276,0.032045417,0.023208799,-0.012110998,0.001768786,0.029299333
2/15/08,-0.00418,0.000839541,0.004213912,0.001564688,-0.00100793,-0.004615056,0.001417072,-0.013617508,-0.008889752,-0.007594563,-0.001333039,-0.024084707,-0.015720009,-0.018039125,-0.018826613,-0.018138148,-0.016398412,-0.017599105,-0.012753992,-0.017881151,-0.020059925,-0.000285515,0.005262612,-0.001580087,0.001409001,0.004678004,-0.00622363,-0.013842663,-0.009765735,0.014049173,0.000418936,0.009984393,-0.006301434,0.004194408
2/18/08,0.00472,0,-0.004262045,-0.002830065,-0.000511769,0,0,0.014759315,0.024656997,0.012822241,0.010445042,0.004791409,0.02710193,0.018687243,0.019583263,0.018063032,0.011610129,0.022310831,0.024557765,0.018389628,0.018021055,0.00094211,-0.016247439,0.000866998,0.001843059,-0.001298742,-0.010112691,-0.008629673,0.025064985,-0.00173039,0,0,0.002987224,0
2/19/08,0.00581,-0.000901891,0.004059914,-0.000324802,0.000458045,-0.006741599,0.016569012,-0.009375987,-0.008071957,0.002396629,0.001125307,0.019031772,0.003407902,0.004930439,0.004973582,-0.003197667,0.004700361,0.009290522,0.005483157,0.010130286,-0.00320815,0.008944579,0.015200861,0.014212534,0.016777949,0.010069436,0.008920829,0.01085617,0.003910786,0.004762684,0.046143934,0.055351187,0.024660279,0.017856007
2/20/08,-0.00766,0.00830482,-0.005378951,-0.005327041,-0.00340307,0.009021709,0.007700201,0.011164788,0.023023924,0.012839348,0.005742586,0.009549268,-0.012360513,-0.015058066,-0.014762205,-0.014368314,-0.008949659,-0.004645665,-0.013413661,-0.012724745,-0.010933591,-0.033070501,-0.02232531,-0.019135493,-0.016325632,-0.008374596,-0.007866764,-0.022065979,-0.0045293,-0.023260242,0.007272759,-0.004036604,0.0174159,-0.000536433
2/21/08,0.00403,-0.012949413,0.006218968,0.00732716,0,-0.011809391,-0.00311442,0.004672816,0.000701585,-0.00042602,0.004213408,0.024522223,0.006528123,0.009520671,0.00074903,0.007054354,0.001802255,0.014336287,0.005495438,0.021766217,0.014066939,0.027996562,0.001373334,0.009698596,0.023963,0.01657797,-0.013926493,0.015683427,-0.002814855,0.00920153,-0.025231273,0.027132932,0.002116179,0.005707167
2/22/08,0.00054,0.007852795,0.003113163,0.001285076,0.004514131,0.001551119,0.005637856,0.005687558,0.012718919,-0.002132828,0.002349096,-0.007461224,-0.007393843,-0.007084318,-0.014376879,-0.011874674,-0.013342446,-0.003337868,-0.016450642,0.006914199,-0.004203234,-0.013816233,-0.013551168,-0.010563946,0.002813278,0.002546304,-0.018291252,-0.004212608,-0.00504225,-0.002021808,0.005887147,-0.00552633,-0.000951726,0.010085903
2/25/08,0.01498,0.01371436,-0.004837838,-0.003365836,0.002445673,0.010421552,0.008174986,0.014593563,0.006051416,0.011480624,0.015386015,0.008601695,0.018674836,0.019440646,0.011143491,0.010628928,0.014935179,0.016208736,0.018625834,0,0.02137231,0.030212734,-0.001541627,0.013358741,0.021665963,0.003888924,0.00095611,0.011033034,-0.004184282,0.005335667,0.004241574,-0.013282172,-0.005942293,0.022285045
2/26/08,0.0104,0.006894838,0.003059169,0.002552587,0.004020899,0.007495,0.007242218,0.008812012,0.002790984,-0.002232376,0.014344412,0.017935566,0.014544929,0.010879243,0.014913176,0.021058793,0.014686356,0.011545046,0.018764905,0.007950157,0.016587441,-0.006478199,0.018969198,0,0.002574429,-0.004731617,0.003379194,0.00788284,-0.006743422,0.004193547,0.016491304,0.010507512,0.009053191,0.010107152
2/27/08,0.0082,-0.000916304,0.010122367,0.006603995,0.002521106,0.003741409,-0.001351205,0.006485457,0.004778798,0.000781046,0.0068696,0.025117986,-0.001792189,-0.000854968,0.001699107,0.001316431,0.002871024,-0.003797528,0.006305961,5.72E-05,0.005072884,0.014832254,0.031916091,0.00685713,0.018415822,0.000462127,0.00086481,0.017696889,0.00377862,0.005385381,-0.012368001,0.015491973,0.010178525,-0.005297799
2/28/08,-0.00746,-0.008981295,0.009013903,0.006939385,0,-0.009480686,0.006907959,-0.009719799,0.000919192,-0.010060288,0.015078184,0.015345016,-0.018402472,-0.021068396,-0.019528238,-0.01363467,-0.013117045,-0.021126085,-0.015551714,-0.007147076,-0.015487021,-0.007568138,0.004395273,0.008839939,0,0.005885996,-0.006084051,-0.020314832,5.95E-05,-0.006581744,0.029176772,0.006622111,0.013377848,0.026713338
2/29/08,-0.02036,-0.027463954,0.010068038,0.00590424,-0.003671772,-0.026110259,-0.021212468,-0.041054732,-0.032019318,-0.023315774,-0.016931058,-0.015976326,-0.013738613,-0.015445802,-0.016809292,-0.0076922,-0.014630298,-0.014186843,-0.00598028,-0.008476814,-0.0169895,-0.023430583,-0.010629787,-0.014241247,-0.005845405,-0.012547949,-0.007976063,-0.014104967,-0.001369652,-0.015638125,-0.007337508,-0.002981014,0.003516876,0.015560652
3/3/08,-0.01072,0.00052818,0.002918099,-0.000138066,-0.000957413,-0.005686449,-0.002824487,0.020812718,0.015645918,-0.01603292,-0.011821519,0.004871903,-0.011228104,-0.010070029,-0.008659029,-0.023655786,-0.012402795,-0.011373868,-0.011534321,-0.015453541,-0.01740334,-0.045944189,-0.031169149,-0.023581272,-0.017977616,-0.025914618,-0.019933622,-0.030306098,0.000576484,-0.033566061,0.00597192,0.020301353,0.009740279,0.014674974
3/4/08,-0.0063,-0.003447667,0.002116868,0.000171875,-0.000404128,0.000743547,-0.005001271,-0.009035608,-0.013030946,-0.014526266,-0.001044166,-0.03407576,-0.008786295,-0.014174364,-0.021898889,-0.018233247,-0.015952694,-0.011802639,-0.023872645,-0.006620334,-0.017429798,7.70E-06,-0.019917224,0.002658376,0.024771511,-0.006642653,-0.012546343,-0.004719251,0.002722319,-0.002350234,-0.029016246,-0.02681264,-0.020224491,-0.033243147
3/5/08,0.00801,0.005223177,-0.005207939,-0.005026431,0.000684309,0.005528252,0.00934345,0.000554849,0.015184294,0.010225755,0.022031762,0.016601521,0.014766385,0.017071488,0.020965712,0.024866205,0.024058899,0.018394978,0.0197035,0.011572892,0.008603678,-0.001557521,-0.000239217,0.000548716,0.001632648,0.00185803,-0.026051391,-0.000682165,0.009377859,-0.00305637,0.049019812,0.041584703,0.026406421,-0.002345453
3/6/08,-0.00911,-0.022258302,0.006918451,0.004266011,-0.001084016,-0.023284556,-0.018015779,-0.019323505,-0.025938389,-0.008707709,-0.001394118,-0.001745665,-0.014991804,-0.016613928,-0.013921108,-0.011246109,-0.018834881,-0.016174204,-0.012900535,0.003948364,-0.009439657,0.018586516,0.009832382,0.012055122,0.020381523,0.006345813,0.015086025,0.010896164,-0.0046712,0.002453383,0.009048112,-0.018978302,-0.010976367,-0.032387354
3/7/08,-0.01431,-0.008447548,0.000739721,0.000677585,-0.00288875,-0.003613818,-0.005909448,-0.003638252,-0.017729343,-0.005582337,-0.022851321,0.003505358,-0.011599338,-0.012711785,-0.011799943,-0.008786231,-0.01969355,-0.004997947,-0.013447222,-0.018611897,-0.013254122,-0.033283812,-0.036711168,-0.01991492,-0.014806536,0,-0.002588579,-0.032072825,-0.013836993,-0.017856012,-0.00303865,0.004460595,-0.005936924,-0.073308675
3/10/08,-0.01537,-0.015585755,0.006043395,0.003013126,-0.000819078,-0.019695604,-0.021047834,-0.014271968,-0.030670526,-0.011181542,-0.013823841,-0.006358027,-0.012499059,-0.011315227,-0.01016976,-0.002864325,-0.011501924,-0.016523173,-0.011803074,0,-0.016746285,-0.019804771,0.009012948,-0.023593888,-0.027571522,-0.049617039,-0.09978509,-0.015998203,-0.005560326,-0.010412395,0.02581697,-0.031912791,-0.000364843,0.034448258
3/11/08,0.02146,0.03645552,-0.007031666,-0.008366819,-0.002254949,0.039063971,0.025765744,0.04366237,0.038715438,0.023761328,0.020674081,0.01775098,0.010830973,0.013203479,0.011792639,0.031203064,0.020658421,0.013184964,0.01621238,0.022471862,0.012396253,0.0100158,0.012704655,0.009985848,0.009859219,-0.001715564,0.028004654,-0.008970461,-0.008832127,0.008516157,0.007846798,-0.002497537,0.000467591,0.003236831
3/12/08,0.00757,-0.009034685,0.007308837,0.00670186,0.000581154,-0.005284891,-0.003541796,-0.006222023,-0.003069432,0.026075274,-0.004833344,0.016079432,0.015000107,0.014887473,0.011399139,0.005743236,0.00132322,0.014128119,0.019346301,0.010285103,0.014182841,0.015898038,0.018416178,0.010514261,0.006386454,0.012877911,0.021360887,0.023821723,0.004655027,0.019759104,0.010701159,0.013724809,0.009840461,-0.009742094
3/13/08,-0.00463,0.00511545,0.008168468,0.001253616,-0.004294743,0.00875883,0.010930951,0.014230278,0.001657289,-0.000214187,0.007362226,-0.005950733,-0.014648699,-0.014347393,-0.015085863,-0.00443436,-0.016776888,-0.012031803,-0.011962081,-0.009818828,0.000922964,-0.033819967,-0.049047981,-0.026393751,-0.026951781,-0.046297578,-0.025671722,-0.023484821,0.002928446,-0.03927829,0.003723046,-0.002990316,0.012034022,0.005784543
3/14/08,-0.01366,-0.021003897,0.003100984,0.001614056,-0.000215831,-0.022842306,-0.014283849,-0.02228389,-0.004646639,-0.001430256,-0.015378753,-0.004458156,-0.010720601,-0.00824958,-0.007513666,-0.003970175,-0.009994426,-0.005191221,-0.013220739,0.002454072,-0.016644155,-0.01554963,-0.002897703,-0.009552668,-0.006059003,-0.023704202,-0.005433639,0.013737658,-0.01951036,0.011855802,-0.001088238,0.001821257,0.008134094,-0.034473527
3/17/08,-0.02379,-0.00900294,0.013850106,0.005453539,-0.002453353,-0.016166202,-0.022950072,0,-0.032447176,-0.002697394,-0.028818063,-0.029933191,-0.039349279,-0.035714005,-0.042684291,-0.028462747,-0.03448008,-0.038626858,-0.041601333,-0.036287811,-0.051465771,-0.037799491,-0.053219124,-0.016266463,-0.019290689,-0.030284649,-0.014593261,-0.023294476,-0.020697862,-0.016428626,-0.041971976,-0.035722809,-0.000249296,-0.028192199
3/18/08,0.03135,0.041535795,-0.005660186,-0.002997585,0,0.041060642,0.014148042,0.015950052,0.031507727,0.00164184,0.011941292,0.014665487,0.034739705,0.033630021,0.033574274,0.029161352,0.027443155,0.02741457,0.031083336,0.013926801,0.034759481,0.014875018,0.014128114,0.00904789,0.00651924,0.011811537,0.002112363,-0.000187749,-0.005137761,0.014514156,0.034778028,0.015636804,-0.020615963,0.00325702
3/19/08,-0.01516,-0.024583262,-0.005887359,-0.002953821,0.004830749,-0.026038602,-0.033069536,-0.015164434,-0.051442551,-0.000760689,-0.033017871,-0.018892128,-0.010796956,-0.005830269,-0.005044461,-0.005062484,-0.018103528,-0.001264016,-0.009790265,-0.001149881,0.008393687,0.024462305,0.022304403,0.020854202,0.014969637,-0.006960244,0.005510121,0.039136853,0.012994688,-0.000130585,-0.046198023,-0.029881093,-0.03949767,-0.039006505
3/20/08,0.00045,0.023660113,-0.004342924,-0.004540491,-0.002266646,0.021553764,0.005199929,0,0.002715283,0.001577082,0,0,-0.009129837,-0.004891276,-0.006502557,-3.86E-05,-0.01639381,-0.002697221,-0.012063998,-0.035151718,-0.008965575,0,-0.035313369,0.00071481,0.019165119,0,0,-0.031022738,-0.012965905,-0.002933839,-0.025592711,-0.013341784,-0.036673653,-0.040589987
3/24/08,0.00852,0.015209639,-0.007370934,-0.005126794,0.003942134,0.029944264,0.018924898,0.019174941,0.013892835,0.015001599,0,-0.016374767,0,0,0,0,0,0,0,0.027440205,0,0.017756756,0,0.019465706,0.061372616,0.0067461,0.012129687,0,0,0.035771367,-0.009669538,0.012111351,0.005587525,0.040589987
3/25/08,0.0226,0.0022946,0.006047994,0.004181669,0.005299837,0.006127103,0.022968187,0.011638766,0.0234884,0.001485434,0.026535749,-0.000581455,0.034677079,0.034316136,0.031878882,0.035611982,0.035006162,0.025986928,0.040851499,-0.003509487,0.031532462,0.021021725,0.062274638,0.011789112,-0.007956809,0.033759675,0.023802322,0.036549977,-0.004507853,0.024427748,0.003562949,0.012101582,0.025334606,0.039006505
3/26/08,-0.00063,-0.008802957,0.006388853,0.003821832,0.001581437,-0.007154814,0.005213742,0.002537713,0.002955093,-0.008192097,0.005578593,-0.002431881,-0.005057502,-0.003270474,-0.005448005,-0.002325132,-0.005483484,0.002536825,-0.000236057,0.000626703,-0.006917304,-0.003032395,0.006765102,0.002825972,-0.0030826,0.00865145,0.012499304,0.011775305,0.00145121,-0.001657935,0.045198887,0.013824796,0.016250126,0.033850543
3/27/08,-0.002,-0.011522238,-0.002047826,-0.000431991,0.000780292,-0.018905321,0.001038898,-0.002338607,-0.010699337,0.006893762,0.001859036,0.028286649,0.010037086,0.009120762,0.013591366,0.010014597,0.0123274,0.008794612,0.02241109,0.017360547,0.011129904,-0.008063665,0.002085191,-0.002044156,-0.018657187,0.004378593,0.006889543,-0.001817907,-0.006690166,0.00995952,0.015739504,0.039851115,-0.007326348,-0.018475845
3/28/08,-0.00433,-0.007987233,-0.000595686,-0.000763754,0.000239068,-0.008652611,-0.01291255,0.003423945,-0.00510768,0.001370992,0.002899338,-0.001563879,-0.004311863,-0.005015172,-0.00276451,-0.007079269,0.000852206,-0.002242433,-0.001344044,0.009447237,-0.003531368,0.016982872,0.027062705,0.015150953,0.002034891,0.010645806,0.003486654,-0.003828882,0.011256712,0.002212281,-0.01838701,-0.018617215,-0.017197283,-0.046259934
3/31/08,0.00027,0.005676535,0.004012382,0.003122246,-0.001501266,0.007893827,0.008752715,0.026986917,0.008498638,0.004012145,0.006681906,-0.000985282,0.001614744,0.002371587,-0.003807603,-0.012983403,-0.002527168,0.00326006,0.000441214,0.002207964,-0.002079696,-0.023273352,-0.018934069,0.001268417,-0.005918812,-0.012299732,-0.008691439,0.000857027,0.006105908,-0.008126868,-0.039001082,-0.000130506,-0.015336379,-0.056821938
4/1/08,0.01948,0.035262558,-0.017121261,-0.010886796,-0.000523896,0.036045567,0.006762782,0.027902309,0.029204231,0.006645638,0.015265167,0.000401933,0.026051479,0.033206611,0.027969504,0.03189965,0.027976688,0.024977583,0.030105307,0.004740611,0.036691004,0.010394837,0.012536843,-0.001021654,-0.01799333,-0.02233311,0.002313917,0.001021942,0.016916166,0.012943903,-0.005924188,-0.006415734,-0.03799121,0.011419204
4/2/08,0.01048,-0.001937392,-0.001920276,-0.000123707,0.003753699,-0.000571531,0.00544764,-0.010111768,0.009347043,-0.007666138,0,0.012579745,0.010757634,0.009402839,0.008462189,0.010138878,0.019101003,0.007314133,0.015853608,0.002879037,0.013564629,0.041245848,0.031271287,0.023192037,0.021804043,-0.021565895,-0.008642416,0.026099208,0.015831307,0.025302955,0.037417513,0.018480484,0.024231062,0.026081348
4/3/08,0.00306,0.001301505,0.002553104,0.00296023,0.003425045,0.000804284,0.002745201,0.007021842,0.012712948,0.006686666,0.007713331,0.015281742,-0.004166955,-0.004918458,-0.005284364,-0.00723779,-0.001117099,-0.003617433,-0.009483998,-0.008150479,-0.010642678,0.015090247,0.016295498,0.012231242,-0.001044085,-0.04551631,-0.01141488,0.019081089,0.007844274,0.014910952,-0.009585044,0.006170479,-0.001604648,0.011200117
4/4/08,0.00446,0.000798626,0.007311683,0.007347859,0.006257178,0.003244424,0.008589489,-0.00456204,0.004212692,0.006349488,-0.000274122,0.011597536,0.009427019,0.002658155,0.003209158,0.007794046,0.007313912,0.012029268,-0.008062797,0.003020511,0.007589309,-0.007246561,0,0.001620342,0,0.017326464,-0.002941707,0.001893041,0.000307981,-0.005054451,0.022851608,0.013493076,0.011994452,0.015785647
4/7/08,0.00504,0.001558184,-0.005516523,-0.00255666,0.004706249,-0.002597234,0.005604614,0.005376802,-0.004204434,0.003168513,-0.002675472,0.011823463,0.011319393,0.008881291,0.008486243,0.005272648,0.008094066,0.009868466,0.013959302,0.021576572,0.008651984,0.011742075,0.012862921,0.003994299,0.015404783,0.004256032,-0.00074497,0.000970423,0.007236559,0.008318812,0.026566675,0.006302012,0.006767413,-0.017378004
4/8/08,-0.00766,-0.005113094,-0.000972806,-0.000685549,-0.000645516,-0.006818608,-0.001272544,0.000360012,0.005655295,-0.0016549,0.005783975,-0.013429655,-0.004098298,-0.006474419,-0.007216976,-0.011575692,0.00163474,-0.002021897,-0.012408804,-0.006767271,-0.009358645,-0.014966202,-0.010925351,-0.010685225,-0.006543858,-0.01632416,0.003792744,-0.009556237,-0.01023391,-0.016317607,-0.005423057,-0.022618499,-0.0055589,-0.002792741
4/9/08,-0.00623,-0.008122758,0.00344608,0.004071465,1.68E-05,-0.011406968,0.001675518,-0.009788075,-0.016601684,0.001511665,-0.004098756,-0.001721332,-0.001052271,-0.007707703,-0.007502996,-0.011725966,-0.000950796,-0.006848824,-0.002643412,0.012152089,-0.022051201,-0.010510553,-0.013546598,0,-0.000567449,-0.031462287,0.001654813,-0.009259428,-0.010449811,-0.013086709,0.021608171,0.027756677,0.020661669,0.047971763
4/10/08,0.00245,0.004463295,0.005378724,0.000373699,-0.000734725,0.012657909,0.011498988,0.007332566,0.000790369,-0.002460595,-0.006739249,-0.013509053,-0.003146709,-0.003194861,-0.00253842,-0.006721561,-0.003513895,-0.00388814,-0.008838124,0.008088899,-0.012290405,-0.012786664,0.008408726,0.005643102,0.018457054,0.025293336,0.016519421,-0.013458588,-0.010706001,-0.008163417,-0.006878478,-0.019182819,-0.005373082,0.032224594
4/11/08,-0.01079,-0.020586044,0.001525001,0.002708783,0.001197843,-0.026481855,-0.016421432,-0.01100793,-0.014937756,0.002955381,-0.009570532,-0.007121567,-0.011736472,-0.012734514,-0.015141683,-0.017143576,-0.010314934,-0.013254513,-0.013880965,-0.009612287,-0.007369157,0.028813868,0.019678911,0.008503726,0.00904004,0.029956889,-0.001122254,-0.00130208,-0.010990059,0.020115449,0.000272418,0.005210662,-0.003985347,-0.017482312
4/14/08,-0.0077,-0.003390276,0.002340114,0.000664449,-8.70E-05,-0.006316189,0.00405301,-0.003523163,-0.006922661,0.006399927,0.00263939,-0.008539036,-0.010897943,-0.00657439,-0.007460101,-0.008926402,-0.011367031,-0.005905856,-0.008525344,-0.009997252,-0.016586819,-0.030962901,-0.035342286,-0.018716411,-0.001898636,-0.01374594,-0.010773342,-0.017967003,-0.003763449,-0.027201778,0.014601431,-0.012243489,-0.000919043,0.029577017
4/15/08,0.00401,0.004594508,-0.00549658,-0.004705944,0.000411609,0.004480636,0.008144433,0.005864636,0.007452678,0.01018868,0.000282884,0.003786501,0.012829754,0.002972611,0.004651617,0.018713944,-0.002075133,0.005574989,0.00188561,0.010711925,0.006682526,0.005640724,0.003778048,-0.002602556,0.003603211,0.009539058,0.008693847,0.010795191,0.008512344,0.004436473,0.018000929,-0.009670632,0.003730391,0.005449605
4/16/08,0.02213,0.022432612,0.000654767,-0.000138201,0.003612515,0.027641073,0.017784095,0.016884345,0.024195327,0.010341571,0.018787108,0.002613966,0.023308816,0.015446903,0.017729389,0.016912018,0.01579036,0.021692067,0.02887838,0.022062626,0.00876574,0.011902939,-0.000961915,0.00936383,0.015703887,0.018853885,0.007558567,0.012855091,0.002366017,0.010091264,0.009968603,0.025330765,0.017826907,-0.025875377
4/17/08,-0.00103,0.000624775,-0.006979544,-0.003045819,0.000736938,-0.003529461,0.001135567,-0.003900395,0.006223275,0.002060684,0.000101774,-0.005100215,-0.01094252,0.001448971,-0.003142408,-0.005065014,-0.00283056,-0.001469064,-0.014666916,-0.004648043,-0.010686213,0.019000415,0.015813843,0.005732559,0.002686647,0.001648396,0.002310592,0.008857626,0.013117899,0.012491734,-0.000609252,-0.011690095,-0.0061538,0.004266772
4/18/08,0.00987,0.017978699,-0.012562479,-0.004614785,0.00364829,0.025772797,0.00857494,0.000304805,0.005719262,0.009949166,0.011365666,-0.003912708,0.01264462,0.020267738,0.023849014,0.025912935,0.021449743,0.02605531,0.018147452,0.011639595,0.033500373,0.005815884,-0.00252514,0.001824565,-0.001771562,0.003192892,0.008802881,-0.016312373,-0.001543651,-0.000457514,0.01580685,-0.006153866,-0.023391398,0.008112139
4/21/08,0.00582,-0.001558396,0.009440635,0.007346492,0.003117748,0.002107666,0.00588974,0.00937107,0,0.008081481,0.006905082,0.000258119,-0.000578059,-0.010401186,-0.00829521,-0.014175504,-0.006455074,-0.008631138,-0.01256021,-0.001688067,-0.003116193,0.016200259,0.021419294,0.016000879,0.000989114,-0.005711669,0.009695285,0.030942038,0.006671656,0.014682695,0.006747261,-0.005674506,-0.000381713,-0.034370212
4/22/08,-0.00522,-0.008844858,0.000745023,0.001696382,0.00169882,-0.012999192,-0.003835247,-0.001725118,0.007518948,-0.014840126,-0.025121934,0.005213915,-0.003027874,-0.007709338,-0.008620201,-0.009918719,-0.005122565,-0.009799918,-0.007082461,-0.002775167,-0.008977368,-0.010918328,0.008758671,-0.007240895,-0.00508484,-0.020235567,-0.000547025,-0.00639669,-0.000223661,0.005076824,0.015959807,0.02541157,-0.000922164,0.044055075
4/23/08,0.00094,0.002895633,-0.003562541,-0.002466627,5.92E-05,0.011823272,-0.01387226,-0.006002425,-0.007135951,-0.008682217,-0.003069447,0.00360045,0.008070483,0.014670299,0.009868951,0.005107069,-0.001912789,0.011010225,0.014617022,-0.003324651,-0.000593721,0.002310616,0.013940151,0.007413056,-0.003187459,0.01095115,0.00690179,0.015747169,0.005751339,0.002071754,-0.009004142,-0.015630282,-0.012801318,-0.002002367
4/24/08,-0.0027,0.006418798,-0.009355936,-0.007513664,-0.001393347,0.009809496,-0.007381223,-0.00319998,-0.005733016,0.001237329,-0.005128949,-0.003515631,-0.005422658,-0.003058478,0.003861539,0.000453677,0.004834676,-0.0108815,-0.009807077,-0.026560347,0.018400224,-0.002823745,0.015363843,-0.000805527,-0.002017911,-0.019337109,0.003812126,-0.011668758,0.002752951,-0.005113495,-0.019116472,-0.007456006,-0.020247847,-0.017091292
4/25/08,0.00828,0.006477304,-0.002967226,-0.0003395,4.47E-05,-0.002469163,0.009799795,-0.023495848,0.009418427,-0.000562172,-0.013269333,-0.008409756,0.006703973,0.009822683,0.010972635,0.007550506,0.012544172,0.003640339,0.03239644,0.012619508,0.006541105,0.023544804,-0.006406577,0.013984698,-0.00473851,-0.013037153,-0.003874232,0,0,0.003659642,0.020974424,0.010397372,0.00019747,-0.017199901
4/28/08,0.00257,-0.001057257,-0.00057202,0.002360509,0.002074072,0.000606519,-0.00127848,-0.012514034,0.007494777,-0.004346795,0.004174202,-0.003720351,-0.000164179,0.006914278,0.004160068,0.007594808,-0.001912862,0.009276268,0.006466637,0.010126326,0.005399884,0.002226399,0.005842183,-0.000827885,0.014619094,0.006109184,0.005597311,0.002756553,0.007393131,0.003889953,0.00193872,0.005094903,0.007816601,-0.032387616
4/29/08,-0.00606,-0.003894734,0.00334544,0.001663557,0.000456669,0.000700959,-0.018648801,-0.01158583,-0.028603498,-0.013219625,-0.019229384,0.005208866,-0.000164206,-0.007137275,-0.005791191,-0.012369199,-0.003156857,-0.002077548,-0.014619279,-0.011338812,-0.011742631,0,0.009610694,-0.006415993,-0.020907383,0.02159794,-0.009042466,0.000747746,-0.012155024,-0.009184265,-0.026625005,-0.009189599,-0.025804335,-0.003121345
4/30/08,0.0005,-0.003855182,-0.001569762,0.002743563,0.002724662,-0.005497131,0.008028098,0.000355727,0.061414863,0.007525042,0.012257897,-0.000947346,-0.000344921,0.003898281,0.009177347,0.006624154,0.003333582,0.009167981,-0.004714747,-0.001915714,0.008938756,-0.003199212,-0.006146779,0.007676736,0.003164222,0.000429684,-0.002956885,-0.002058856,0.004135399,-0.007775171,-0.018945086,0.00880838,0.008066175,0.017240136
5/1/08,0.00419,0.016998272,-0.001842004,-0.000975115,0.002320631,0.027756911,0.009196986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006020256,0,0,0,0,0,-0.001717167,0.003297103,0,-0.008319368,-0.054455649,-0.028732012,-0.033590348
5/2/08,0.0097,0.003227574,-0.008125535,-0.004198036,0.002421133,-0.001500696,0.015132535,0.008878809,0.021831036,0.002814652,0.005757589,0.000104413,0.020841539,0.014537944,0.013495011,0.01878849,0.016734959,0.011810708,0.022204637,0,0.018006647,0.020305471,0.018681463,0.012412578,0.004888301,0.016459045,-0.006569121,0.02031147,0.006610954,0.027668282,0.03321403,0.034947843,0.004394017,0.026459162
5/5/08,-0.00005,-0.004538904,0.002477897,0.002060273,0.000495459,-0.005209368,-0.000416045,0.013247393,0.011587956,-0.00618487,-0.000977879,-0.001686851,0,-0.001253322,0.001255737,0.000995237,-0.000927241,0.000353214,0.001120182,0.008841832,-0.000984073,0,-0.002177208,0,-0.014219905,0.019120611,0.002458673,0.005233961,0.007276255,0.003682836,0.030896698,0.030755949,0.020513243,-0.015202008
5/6/08,0.00488,0.007617835,0.005905611,0.002901712,-0.0004997,0.007757602,0.00975725,0.008508259,0.000290518,-0.007364218,0.010168634,0.000898324,-4.83E-05,-0.004441689,-0.004972581,-0.004857594,-0.005727343,-0.00149682,-0.00257929,0.005574366,-0.015076003,0,0.00298135,0.005820917,0.002294507,-0.006789789,0.001160466,-0.005070477,-0.006145741,0.000218569,0.015466997,-0.016728308,0.002513425,-0.006699532
5/7/08,-0.00898,-0.018276974,-0.008390308,-0.004364499,-0.001642419,-0.018213352,-0.002971603,-0.014883091,-0.016918516,-0.011243052,-0.015683512,-0.003028461,0.007342012,0.006799002,0.008394079,0.001498256,0.007233672,0.009607097,0.013144191,0.022114482,0.012578848,0.003780943,-0.025136877,-0.002720123,0.007756576,0.004573335,0.008629757,-0.00580121,-0.013523055,-0.0061133,0.013775333,-0.012732472,-0.008767211,0.025569852
5/8/08,0.00155,0.003663471,0.007903533,0.005024878,-0.000669169,0.005215024,0.016319473,-0.000331306,0.010157078,-0.000771389,0.003746572,0.000707481,0.001564021,-0.003895023,-0.000614921,0.003359338,-0.01355133,-0.001422813,-0.0003726,0.036798594,-0.006963433,-0.011354431,-0.006283609,-0.003246888,-0.006712793,-0.002422878,-0.005296994,0.009632423,0.006648107,-0.017832535,0.001294394,-0.01106278,0.014966577,0.000770564
5/9/08,-0.00881,-0.006748859,0.004249869,0.002082432,-0.000965805,-0.00233624,-0.005959677,-0.002526931,-0.001098531,-0.000852469,0.005972093,-0.00276253,-0.010596869,-0.018973946,-0.009766281,-0.009200931,-0.010618942,-0.008725354,-0.015975191,0,-0.013560816,-0.020865583,-0.015308054,-0.013236569,-0.008407089,-0.000802195,0.003835335,0.008443369,-0.009833624,-0.003110246,0.018185961,-0.017692566,0.003396166,0.03871695
5/12/08,0.00806,0.010961962,-6.61E-05,0.001797835,0.000587544,0.017418322,0.009927701,-0.001206947,0.010996993,-0.004450442,0.005151198,0.005212678,0.002559296,0.00314992,0.004669817,0.007771745,0.00065218,0.003470242,0.00476189,0.016134531,0,0.006425144,0,0,0.004274102,0.001252254,0.00606589,0.009788439,0.007199098,0.005717284,-0.01382971,0.008092913,-0.002455405,-0.010802862
