"ACWI","SPX","LGTRTRUU","LGDRTRUU","LG30TRUU","CCMP","SPTSX","MEXBOL","IBOV","IPSA","MERVAL","IGBVL","FTSE.100","CAC.40","DAX","IBEX","FTSEMIB","AEX","OMX","RTS","SMI","NKY","HSI","KOSPI","TWSE","JCI","FBMKLCI","ASX","NZSE","STI","CL1","HG1","GOLD","S1","mandy"
-1.3730039128772,-1.2945451658449,-1.3421131789144,-1.2945451658449,-0.474139313057837,-1.3421131789144,-1.2406842919534,-1.2406842919534,-1.12095039267358,-1.03619878481928,-1.3421131789144,-1.3421131789144,-1.2406842919534,-1.2945451658449,-1.3421131789144,-1.3730039128772,-1.3421131789144,-1.2945451658449,-1.2945451658449,-1.16851840574309,-1.2406842919534,-1.09005965871078,-1.16851840574309,-0.994923632571775,-1.2945451658449,-1.2636544318821,-1.03619878481928,-1.2945451658449,-1.16222554492109,-1.2406842919534,-1.06708951878208,-1.06708951878208,-1.2636544318821,-1.16851840574309,"08/2004"
-1.2945451658449,-1.09005965871078,-1.03619878481928,-1.03619878481928,-0.994923632571775,-1.09005965871078,-0.994923632571775,-1.03619878481928,-1.16222554492109,-1.16222554492109,-1.12095039267358,-0.994923632571775,-1.06708951878208,-1.2406842919534,-1.03619878481928,-1.2406842919534,-1.16222554492109,-1.2406842919534,-1.3421131789144,-0.916464885539471,-1.2882523050229,-1.3421131789144,-1.2406842919534,-1.2636544318821,-1.12095039267358,-1.2406842919534,-1.2945451658449,-1.2406842919534,-0.994923632571775,-1.2406842919534,-1.12095039267358,-1.3421131789144,-1.3730039128772,-1.12095039267358,"09/2004"
-1.27985422583367,-1.3661588475692,-1.33217904021012,-1.3661588475692,-0.610864302054894,-1.33217904021012,-1.27985422583367,-1.33217904021012,-1.27985422583367,-1.33217904021012,-1.02965301406457,-0.89794572485678,-1.3661588475692,-1.22060726455302,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.33217904021012,-1.27985422583367,-1.16828245017656,-1.3661588475692,-1.3661588475692,-1.05492016798614,-1.08889997534522,-1.27985422583367,-1.31383403319275,-1.27985422583367,-1.27985422583367,-1.16828245017656,"10/2004"
-1.03619878481928,-1.2406842919534,-1.2882523050229,-1.2882523050229,-1.2406842919534,-1.03619878481928,-1.2945451658449,-1.3421131789144,-1.2406842919534,-1.3421131789144,-1.2636544318821,-1.3421131789144,-0.934769897858279,-1.2406842919534,-1.3421131789144,-1.03619878481928,-1.2406842919534,-1.3730039128772,-1.16222554492109,-1.3421131789144,-1.2636544318821,-1.2406842919534,-1.2406842919534,-1.2636544318821,-1.2406842919534,-0.907535294105009,-1.03356205420682,-0.859967281035505,-1.16222554492109,-1.12095039267358,-1.2945451658449,-1.16222554492109,-1.2636544318821,-1.3730039128772,"11/2004"
-1.2882523050229,-1.09005965871078,-1.2406842919534,-1.2882523050229,-0.916464885539471,-1.2406842919534,-0.994923632571775,-1.12095039267358,-1.16851840574309,-1.3421131789144,-1.03619878481928,-1.3421131789144,-1.16851840574309,-1.16222554492109,-1.16222554492109,-0.934769897858279,-0.689009238476659,-1.3730039128772,-1.2636544318821,-1.3421131789144,-0.934769897858279,-1.2636544318821,-1.3730039128772,-0.994923632571775,-1.2636544318821,-1.2406842919534,-1.2406842919534,-0.934769897858279,-1.2406842919534,-1.2945451658449,-1.16222554492109,-1.16851840574309,-1.2406842919534,-1.2945451658449,"12/2004"
-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.31383403319275,-1.27985422583367,-1.33217904021012,-1.27985422583367,-1.05492016798614,-1.05492016798614,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.33217904021012,-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.05492016798614,-1.22060726455302,-0.89794572485678,-1.33217904021012,-1.27985422583367,-1.27985422583367,-1.31383403319275,"01/2005"
-1.27985422583367,-1.05492016798614,-1.33217904021012,-1.27985422583367,-0.325082973391448,-1.31383403319275,-1.08889997534522,-0.943348392329039,-1.19354960409813,-1.08889997534522,-1.16828245017656,-1.27985422583367,-1.22060726455302,-1.19354960409813,-1.31383403319275,-1.16828245017656,-1.31383403319275,-1.31383403319275,-1.16828245017656,-0.693147180559945,-1.02965301406457,-1.33217904021012,-1.19354960409813,-1.08889997534522,-0.801818552543337,-0.89794572485678,-1.27985422583367,-1.3661588475692,-1.27985422583367,-1.08889997534522,-0.943348392329039,-1.22060726455302,-1.16828245017656,-0.673011667009257,"02/2005"
-0.859967281035505,-1.16851840574309,-1.2945451658449,-1.2636544318821,-0.585952618303551,-1.2406842919534,-1.2636544318821,-1.2406842919534,-1.2882523050229,-1.3421131789144,-1.3421131789144,-1.2406842919534,-1.3421131789144,-1.2945451658449,-1.2636544318821,-1.3421131789144,-1.2945451658449,-1.12095039267358,-1.3421131789144,-1.2636544318821,-1.2945451658449,-1.03619878481928,-1.3421131789144,-1.2945451658449,-0.859967281035505,-1.3421131789144,-1.06708951878208,-1.3421131789144,-1.2945451658449,-1.16222554492109,-1.16222554492109,-1.16222554492109,-1.3421131789144,-1.3421131789144,"03/2005"
-1.05492016798614,-1.22060726455302,-1.33217904021012,-1.3661588475692,-1.08889997534522,-0.89794572485678,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.08889997534522,-1.27985422583367,-1.33217904021012,-1.02965301406457,-1.08889997534522,-1.22060726455302,-0.950270539233235,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.22060726455302,-0.943348392329039,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.27985422583367,-1.19354960409813,-1.33217904021012,-1.33217904021012,-1.22060726455302,-1.27985422583367,"04/2005"
-1.16851840574309,-1.2945451658449,-1.3421131789144,-1.2882523050229,-0.859967281035505,-0.994923632571775,-1.2406842919534,-1.2406842919534,-1.2406842919534,-1.3730039128772,-1.2636544318821,-1.3421131789144,-1.2636544318821,-1.06708951878208,-0.994923632571775,-1.3421131789144,-1.3421131789144,-1.2406842919534,-1.2882523050229,-1.2636544318821,-1.03356205420682,-1.2636544318821,-1.2406842919534,-1.16222554492109,-1.3421131789144,-1.2882523050229,-1.2406842919534,-1.2945451658449,-0.994923632571775,-1.2945451658449,-1.2406842919534,-1.2636544318821,-1.12095039267358,-1.03619878481928,"05/2005"
-1.2945451658449,-1.3730039128772,-1.2945451658449,-1.3421131789144,-1.06708951878208,-1.3421131789144,-1.3421131789144,-1.2406842919534,-1.2636544318821,-1.2636544318821,-1.2945451658449,-1.3730039128772,-1.2406842919534,-1.2406842919534,-1.2636544318821,-1.2636544318821,-1.2406842919534,-1.16851840574309,-0.934769897858279,-1.2945451658449,-1.2882523050229,-1.09005965871078,-1.2945451658449,-1.2636544318821,-0.994923632571775,-1.16222554492109,-1.3730039128772,-1.2406842919534,-1.16851840574309,-0.994923632571775,-1.06708951878208,-1.2636544318821,-1.2636544318821,-1.3421131789144,"06/2005"
-1.27985422583367,-0.950270539233235,-1.27985422583367,-1.31383403319275,-1.05492016798614,-0.950270539233235,-1.08889997534522,-1.16828245017656,-1.3661588475692,-1.02965301406457,-1.08889997534522,-1.16828245017656,-1.22060726455302,-0.950270539233235,-0.801818552543337,-1.05492016798614,-1.02965301406457,-1.3661588475692,-1.05492016798614,-1.27985422583367,-0.89794572485678,-1.27985422583367,-1.16828245017656,-1.02965301406457,-1.3661588475692,-1.22060726455302,-1.27985422583367,-1.31383403319275,-1.27985422583367,-1.16828245017656,-1.33217904021012,-1.22060726455302,-1.27985422583367,-1.27985422583367,"07/2005"
-1.2945451658449,-0.907535294105009,-1.03619878481928,-1.2636544318821,-1.16851840574309,-1.12095039267358,-1.3421131789144,-1.2945451658449,-1.3421131789144,-1.2406842919534,-1.3421131789144,-0.994923632571775,-1.16222554492109,-1.16851840574309,-1.12095039267358,-1.2882523050229,-1.3421131789144,-0.916464885539471,-1.3421131789144,-0.759547391474863,-1.12095039267358,-0.994923632571775,-1.3421131789144,-1.3421131789144,-0.994923632571775,-1.2406842919534,-1.2636544318821,-1.03619878481928,-1.3730039128772,-1.2945451658449,-1.12095039267358,-1.2945451658449,-1.3730039128772,-1.03356205420682,"08/2005"
-1.3421131789144,-1.2406842919534,-1.3421131789144,-1.3730039128772,-1.3421131789144,-1.2636544318821,-1.12095039267358,-1.09005965871078,-1.03619878481928,-1.16851840574309,-0.916464885539471,-0.600166073159646,-1.2945451658449,-1.2636544318821,-1.2406842919534,-0.655481773901393,-1.16222554492109,-1.2406842919534,-0.934769897858279,-1.2406842919534,-1.2636544318821,-0.916464885539471,-1.3421131789144,-0.916464885539471,-1.3421131789144,-1.3421131789144,-1.3421131789144,-1.03619878481928,-1.2406842919534,-1.2945451658449,-1.03619878481928,-1.2945451658449,-1.09005965871078,-1.3730039128772,"09/2005"
-1.22060726455302,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.16828245017656,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.3661588475692,-1.27985422583367,-1.3661588475692,-1.19354960409813,-1.02965301406457,-1.22060726455302,-1.08889997534522,-1.27985422583367,-1.22060726455302,-1.19354960409813,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.31383403319275,-1.31383403319275,-1.27985422583367,-1.19354960409813,-1.19354960409813,-1.16828245017656,-1.08889997534522,-1.27985422583367,-1.33217904021012,-1.02965301406457,-1.22060726455302,-1.08889997534522,-1.22060726455302,"10/2005"
-1.2406842919534,-1.03619878481928,-1.3421131789144,-1.3421131789144,-0.994923632571775,-1.06708951878208,-1.16222554492109,-1.06708951878208,-1.03356205420682,-1.2636544318821,-1.2406842919534,-1.2945451658449,-1.2636544318821,-0.994923632571775,-0.916464885539471,-0.994923632571775,-0.759547391474863,-0.689009238476659,-1.16222554492109,-1.2636544318821,-0.916464885539471,-1.03356205420682,-1.2406842919534,-0.859967281035505,-1.2636544318821,-0.994923632571775,-1.3421131789144,-1.2406842919534,-1.2406842919534,-1.2945451658449,-1.2406842919534,-1.03356205420682,-1.2636544318821,-0.916464885539471,"11/2005"
-0.994923632571775,-1.03619878481928,-0.994923632571775,-1.06708951878208,-1.2406842919534,-1.2636544318821,-1.16851840574309,-1.2636544318821,-1.3421131789144,-1.3421131789144,-1.2945451658449,-1.2882523050229,-1.16222554492109,-1.03619878481928,-1.03619878481928,-1.3421131789144,-0.916464885539471,-1.09005965871078,-1.03619878481928,-1.3421131789144,-1.2945451658449,-1.16222554492109,-1.2406842919534,-0.934769897858279,-1.2945451658449,-1.16222554492109,-1.2882523050229,-1.03619878481928,-1.2406842919534,-0.907535294105009,-1.2636544318821,-1.16222554492109,-1.16851840574309,-1.2945451658449,"12/2005"
-1.19354960409813,-1.16828245017656,-1.19354960409813,-1.27985422583367,-1.22060726455302,-1.08889997534522,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.16828245017656,-1.22060726455302,-1.3661588475692,-1.33217904021012,-1.33217904021012,-1.27985422583367,-1.3661588475692,-1.33217904021012,-1.33217904021012,-1.08889997534522,-1.33217904021012,-1.08889997534522,-1.22060726455302,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.02965301406457,-1.27985422583367,-1.27985422583367,-0.89794572485678,-1.27985422583367,-1.33217904021012,-1.22060726455302,-1.3661588475692,"01/2006"
-1.31383403319275,-0.801818552543337,-1.3661588475692,-1.27985422583367,-1.22060726455302,-1.08889997534522,-1.27985422583367,-1.3661588475692,-1.16828245017656,-1.27985422583367,-1.3661588475692,-1.33217904021012,-1.27985422583367,-0.950270539233235,-0.943348392329039,-1.08889997534522,-1.27985422583367,-1.19354960409813,-1.05492016798614,-1.08889997534522,-1.22060726455302,-1.33217904021012,-1.22060726455302,-1.31383403319275,-1.27985422583367,-1.02965301406457,-1.02965301406457,-1.27985422583367,-1.3661588475692,-1.27985422583367,-1.31383403319275,-1.22060726455302,-0.801818552543337,-1.31383403319275,"02/2006"
-1.2406842919534,-1.3421131789144,-1.2882523050229,-1.16851840574309,-1.3421131789144,-1.3730039128772,-0.859967281035505,-1.16851840574309,-1.16222554492109,-1.16222554492109,-1.2406842919534,-0.994923632571775,-1.3421131789144,-1.2406842919534,-1.2882523050229,-1.2882523050229,-1.2406842919534,-1.2882523050229,-0.907535294105009,-1.16222554492109,-1.3421131789144,-1.3421131789144,-1.3730039128772,-1.2882523050229,-1.3421131789144,-0.994923632571775,-1.2945451658449,-1.2945451658449,-0.994923632571775,-1.2945451658449,-1.2882523050229,-1.2406842919534,-1.3421131789144,-1.3421131789144,"03/2006"
-0.848685557726417,-1.31078367809971,-1.27302833658963,-1.21488965394912,-1.31078367809971,-1.31078367809971,-1.31078367809971,-1.14905969697062,-1.31078367809971,-1.36892236074022,-1.21488965394912,-1.06085694715802,-1.36892236074022,-1.31078367809971,-1.36892236074022,-1.31078367809971,-0.936888307539016,-1.27302833658963,-1.21488965394912,-1.06085694715802,-1.14905969697062,-1.31078367809971,-0.848685557726417,-1.14905969697062,-1.06085694715802,-1.06085694715802,-1.06085694715802,-1.31078367809971,-1.21488965394912,-1.21488965394912,-1.36892236074022,-1.06085694715802,-0.995026990179521,-1.06085694715802,"04/2006"
-1.2945451658449,-1.2406842919534,-1.03619878481928,-1.09005965871078,-1.06708951878208,-1.3421131789144,-1.03619878481928,-1.2406842919534,-1.2406842919534,-1.2945451658449,-1.09005965871078,-1.3421131789144,-1.3421131789144,-1.3421131789144,-1.3730039128772,-1.3730039128772,-1.3730039128772,-1.3730039128772,-1.3421131789144,-1.03619878481928,-1.3421131789144,-1.3421131789144,-1.16851840574309,-1.2945451658449,-1.3730039128772,-1.2406842919534,-1.2945451658449,-1.2882523050229,-1.2945451658449,-1.2882523050229,-1.2945451658449,-1.2636544318821,-1.3421131789144,-0.759547391474863,"05/2006"
-1.2945451658449,-1.2945451658449,-1.2945451658449,-1.2406842919534,-0.994923632571775,-1.09005965871078,-1.2636544318821,-1.2945451658449,-1.3730039128772,-1.03619878481928,-1.3421131789144,-1.2406842919534,-1.2636544318821,-1.2636544318821,-1.2945451658449,-1.2406842919534,-1.2882523050229,-1.3421131789144,-1.2406842919534,-1.2945451658449,-1.03619878481928,-1.2945451658449,-1.3421131789144,-1.2406842919534,-1.2406842919534,-1.3421131789144,-1.3730039128772,-1.2882523050229,-1.3421131789144,-1.2406842919534,-1.2882523050229,-1.2945451658449,-1.2945451658449,-1.3421131789144,"06/2006"
-1.08889997534522,-1.16828245017656,-1.33217904021012,-1.27985422583367,-1.22060726455302,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.08889997534522,-1.33217904021012,-1.05492016798614,-1.02965301406457,-1.05492016798614,-1.22060726455302,-1.02965301406457,-1.27985422583367,-1.27985422583367,-1.05492016798614,-1.27985422583367,-1.02965301406457,-1.08889997534522,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.3661588475692,-1.22060726455302,-1.33217904021012,-1.33217904021012,-1.22060726455302,-1.02965301406457,-1.22060726455302,"07/2006"
-1.16851840574309,-1.16851840574309,-1.2406842919534,-1.2406842919534,-0.994923632571775,-1.16222554492109,-1.3421131789144,-1.12095039267358,-1.09005965871078,-1.2945451658449,-1.3730039128772,-1.06708951878208,-1.2945451658449,-0.994923632571775,-0.759547391474863,-0.907535294105009,-0.859967281035505,-1.16222554492109,-1.2636544318821,-1.3421131789144,-1.09005965871078,-1.16851840574309,-1.3730039128772,-1.2406842919534,-1.2945451658449,-1.03619878481928,-1.12095039267358,-1.3421131789144,-1.3730039128772,-1.2945451658449,-1.3421131789144,-1.2945451658449,-1.3421131789144,-1.2945451658449,"08/2006"
-1.19354960409813,-1.22060726455302,-0.673011667009257,-1.19354960409813,-0.89794572485678,-1.08889997534522,-1.27985422583367,-1.08889997534522,-1.27985422583367,-1.05492016798614,-1.27985422583367,-1.22060726455302,-1.22060726455302,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.22060726455302,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.22060726455302,-1.16828245017656,-1.16828245017656,-1.27985422583367,-1.16828245017656,-1.08889997534522,-1.19354960409813,-1.27985422583367,-1.3661588475692,-1.27985422583367,"09/2006"
-1.03619878481928,-0.994923632571775,-1.3421131789144,-1.2636544318821,-0.907535294105009,-1.09005965871078,-1.2945451658449,-1.2945451658449,-1.09005965871078,-1.16222554492109,-1.12095039267358,-1.2945451658449,-1.2406842919534,-1.3421131789144,-1.16222554492109,-1.2406842919534,-1.2945451658449,-1.2636544318821,-1.2945451658449,-1.12095039267358,-1.2406842919534,-1.16222554492109,-0.859967281035505,-1.03619878481928,-1.2945451658449,-1.03619878481928,-1.06708951878208,-0.994923632571775,-1.2636544318821,-1.03619878481928,-1.2406842919534,-1.2636544318821,-1.2406842919534,-1.2636544318821,"10/2006"
-1.3730039128772,-1.2406842919534,-1.2882523050229,-1.2882523050229,-0.759547391474863,-1.2636544318821,-1.3421131789144,-1.12095039267358,-1.2945451658449,-1.3421131789144,-1.03619878481928,-1.2636544318821,-1.2406842919534,-1.03356205420682,-1.2406842919534,-1.3421131789144,-1.09005965871078,-1.2636544318821,-0.859967281035505,-0.907535294105009,-1.2945451658449,-1.2945451658449,-1.16222554492109,-0.916464885539471,-1.06708951878208,-1.2406842919534,-0.994923632571775,-1.3421131789144,-1.2406842919534,-0.916464885539471,-1.3421131789144,-0.994923632571775,-1.16222554492109,-1.16851840574309,"11/2006"
-1.3661588475692,-1.33217904021012,-1.16828245017656,-1.27985422583367,-1.08889997534522,-1.3661588475692,-1.31383403319275,-1.08889997534522,-1.3661588475692,-1.22060726455302,-1.05492016798614,-0.801818552543337,-1.33217904021012,-1.31383403319275,-1.22060726455302,-1.3661588475692,-1.27985422583367,-1.3661588475692,-1.31383403319275,-0.943348392329039,-1.27985422583367,-0.950270539233235,-1.27985422583367,-1.3661588475692,-1.02965301406457,-1.3661588475692,-1.3661588475692,-0.950270539233235,-1.27985422583367,-1.05492016798614,-1.08889997534522,-1.27985422583367,-1.3661588475692,-1.22060726455302,"12/2006"
-1.2406842919534,-1.2406842919534,-1.2636544318821,-1.09005965871078,-0.994923632571775,-1.16851840574309,-1.2636544318821,-1.16222554492109,-1.3421131789144,-1.3421131789144,-1.2945451658449,-1.3730039128772,-1.3421131789144,-1.3730039128772,-1.2945451658449,-1.2636544318821,-1.2882523050229,-1.3421131789144,-1.2406842919534,-1.2636544318821,-0.994923632571775,-1.2406842919534,-1.3730039128772,-1.2406842919534,-1.2945451658449,-1.3730039128772,-1.03356205420682,-1.3421131789144,-1.03619878481928,-1.3421131789144,-1.3421131789144,-1.3730039128772,-1.3421131789144,-1.3730039128772,"01/2007"
-1.33217904021012,-1.3661588475692,-1.08889997534522,-1.27985422583367,-0.500402423538188,-1.33217904021012,-1.27985422583367,-1.33217904021012,-1.02965301406457,-1.27985422583367,-0.89794572485678,-0.801818552543337,-1.19354960409813,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.16828245017656,-0.950270539233235,-1.27985422583367,-1.27985422583367,-1.02965301406457,-1.08889997534522,-0.940447988655326,-1.27985422583367,-0.950270539233235,-1.27985422583367,-1.05492016798614,-1.08889997534522,-1.08889997534522,-1.27985422583367,-1.02965301406457,-1.02965301406457,"02/2007"
-1.2945451658449,-1.3730039128772,-1.16851840574309,-1.16851840574309,-1.2406842919534,-1.2882523050229,-1.2945451658449,-1.2406842919534,-1.2945451658449,-1.3421131789144,-1.3421131789144,-1.2406842919534,-1.2406842919534,-1.3421131789144,-1.2636544318821,-1.3421131789144,-1.3421131789144,-1.2945451658449,-1.16851840574309,-1.2406842919534,-1.3421131789144,-1.2406842919534,-1.3421131789144,-1.2636544318821,-1.2882523050229,-1.06708951878208,-1.03356205420682,-1.3730039128772,-1.2945451658449,-1.2945451658449,-1.3730039128772,-1.2406842919534,-1.16222554492109,-1.16222554492109,"03/2007"
-1.27985422583367,-1.22060726455302,-1.08889997534522,-1.22060726455302,-0.639031859650177,-1.19354960409813,-1.27985422583367,-1.31383403319275,-1.33217904021012,-0.801818552543337,-1.16828245017656,-1.08889997534522,-1.05492016798614,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.22060726455302,-1.33217904021012,-1.19354960409813,-1.3661588475692,-1.19354960409813,-0.673011667009257,-1.27985422583367,-1.27985422583367,-1.27985422583367,-0.943348392329039,-1.08889997534522,-0.950270539233235,-1.05492016798614,-1.27985422583367,-1.27985422583367,-0.943348392329039,-1.3661588475692,-1.02965301406457,"04/2007"
-0.994923632571775,-1.2636544318821,-1.03619878481928,-0.934769897858279,-1.2636544318821,-1.2406842919534,-1.16851840574309,-1.2406842919534,-1.3421131789144,-0.934769897858279,-0.934769897858279,-1.2945451658449,-1.2406842919534,-1.03619878481928,-0.689009238476659,-1.06708951878208,-1.2945451658449,-1.2636544318821,-1.3730039128772,-1.2945451658449,-1.12095039267358,-1.2636544318821,-1.2636544318821,-0.907535294105009,-1.3421131789144,-1.2406842919534,-1.2882523050229,-1.2406842919534,-1.12095039267358,-1.2945451658449,-1.3730039128772,-1.3730039128772,-1.12095039267358,-1.2636544318821,"05/2007"
-1.27985422583367,-1.22060726455302,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.31383403319275,-1.31383403319275,-1.27985422583367,-1.08889997534522,-1.19354960409813,-1.27985422583367,-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.33217904021012,-1.27985422583367,-1.19354960409813,-1.33217904021012,-1.22060726455302,-1.27985422583367,-1.08889997534522,-1.27985422583367,-1.27985422583367,-1.31383403319275,-1.02965301406457,-1.08889997534522,-0.89794572485678,-1.05492016798614,-1.27985422583367,-1.3661588475692,-0.943348392329039,-1.31383403319275,-1.3661588475692,-1.27985422583367,"06/2007"
-1.2945451658449,-1.2636544318821,-1.16851840574309,-1.16851840574309,-1.2945451658449,-1.16222554492109,-1.03619878481928,-1.3421131789144,-1.12095039267358,-1.3421131789144,-1.2636544318821,-1.2945451658449,-1.2636544318821,-1.3730039128772,-1.3730039128772,-1.16851840574309,-1.3730039128772,-1.3730039128772,-1.3421131789144,-1.2636544318821,-1.3421131789144,-1.3421131789144,-1.16851840574309,-1.12095039267358,-1.2882523050229,-1.16851840574309,-1.3421131789144,-1.2882523050229,-1.3421131789144,-1.2945451658449,-1.2945451658449,-1.2406842919534,-1.2406842919534,-0.994923632571775,"07/2007"
-1.2406842919534,-1.3421131789144,-1.3421131789144,-1.3421131789144,-1.3421131789144,-1.03619878481928,-1.2636544318821,-1.3421131789144,-1.12095039267358,-1.3421131789144,-1.2636544318821,-1.2406842919534,-1.2406842919534,-1.2406842919534,-1.3421131789144,-1.2945451658449,-1.2406842919534,-1.2406842919534,-1.2636544318821,-1.3421131789144,-1.03619878481928,-1.3421131789144,-1.3730039128772,-1.2406842919534,-1.16222554492109,-1.3421131789144,-1.2406842919534,-1.2406842919534,-1.2945451658449,-1.2945451658449,-1.2406842919534,-1.2945451658449,-1.3421131789144,-1.16222554492109,"08/2007"
-1.27985422583367,-1.31383403319275,-1.27985422583367,-0.943348392329039,-0.500402423538188,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.02965301406457,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.31383403319275,-1.19354960409813,-1.31383403319275,-1.3661588475692,-1.33217904021012,-1.27985422583367,-1.3661588475692,-1.08889997534522,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.16828245017656,-1.27985422583367,-1.08889997534522,-1.3661588475692,-1.27985422583367,-0.673011667009257,-1.27985422583367,-1.08889997534522,-1.05492016798614,-1.33217904021012,-1.08889997534522,"09/2007"
-1.09005965871078,-0.916464885539471,-1.12095039267358,-1.16222554492109,-0.994923632571775,-1.2636544318821,-1.2406842919534,-1.2945451658449,-1.03619878481928,-1.2406842919534,-1.16851840574309,-1.09005965871078,-1.03619878481928,-0.907535294105009,-1.03619878481928,-1.12095039267358,-1.2945451658449,-1.2406842919534,-1.03619878481928,-1.2406842919534,-1.03619878481928,-1.2406842919534,-0.934769897858279,-1.2406842919534,-1.2945451658449,-1.12095039267358,-1.12095039267358,-1.3421131789144,-1.2945451658449,-1.12095039267358,-1.2945451658449,-1.09005965871078,-1.2406842919534,-1.2406842919534,"10/2007"
-1.2945451658449,-1.2882523050229,-1.16851840574309,-1.2406842919534,-1.03619878481928,-1.2406842919534,-1.2406842919534,-1.3421131789144,-1.06708951878208,-1.2882523050229,-1.16222554492109,-1.3421131789144,-1.2406842919534,-1.2406842919534,-1.12095039267358,-1.16851840574309,-1.2406842919534,-1.2406842919534,-1.09005965871078,-1.09005965871078,-1.2945451658449,-1.3421131789144,-1.3730039128772,-1.2882523050229,-1.3730039128772,-1.2636544318821,-1.16222554492109,-1.3421131789144,-1.12095039267358,-1.03619878481928,-0.994923632571775,-0.994923632571775,-1.09005965871078,-1.06708951878208,"11/2007"
-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.16828245017656,-1.27985422583367,-1.31383403319275,-1.16828245017656,-1.31383403319275,-1.33217904021012,-1.33217904021012,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.08889997534522,-1.19354960409813,-1.3661588475692,-1.02965301406457,-1.05492016798614,-1.05492016798614,-1.16828245017656,-1.31383403319275,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.08889997534522,-1.08889997534522,-1.27985422583367,-1.31383403319275,-1.33217904021012,-1.27985422583367,-1.02965301406457,-1.27985422583367,-1.33217904021012,"12/2007"
-1.2406842919534,-1.12095039267358,-1.3421131789144,-1.3421131789144,-1.06708951878208,-1.2945451658449,-1.3730039128772,-1.2945451658449,-1.2406842919534,-0.994923632571775,-1.03619878481928,-1.2882523050229,-1.09005965871078,-1.03619878481928,-1.2406842919534,-1.2406842919534,-1.2945451658449,-1.12095039267358,-1.2406842919534,-1.16222554492109,-1.16222554492109,-1.3421131789144,-1.03619878481928,-1.2406842919534,-1.2406842919534,-1.06708951878208,-1.09005965871078,-1.2406842919534,-0.885574151576672,-1.16222554492109,-1.09005965871078,-1.3421131789144,-1.16222554492109,-1.3421131789144,"01/2008"
-1.33217904021012,-1.3661588475692,-1.33217904021012,-1.3661588475692,-0.943348392329039,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.02965301406457,-1.27985422583367,-1.08889997534522,-1.02965301406457,-1.27985422583367,-1.3661588475692,-1.05492016798614,-1.27985422583367,-1.31383403319275,-1.3661588475692,-1.31383403319275,-1.22060726455302,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.02965301406457,-0.801818552543337,-0.943348392329039,-1.27985422583367,-1.3661588475692,-1.27985422583367,-1.19354960409813,-1.16828245017656,-1.27985422583367,-1.27985422583367,-1.08889997534522,"02/2008"
-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.3661588475692,-1.27985422583367,-1.3661588475692,-1.16828245017656,-1.16828245017656,-1.31383403319275,-1.3661588475692,-1.31383403319275,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.22060726455302,-1.33217904021012,-1.27985422583367,-1.27985422583367,-1.27985422583367,-1.3661588475692,-1.31383403319275,-1.3661588475692,-1.22060726455302,-1.3661588475692,-1.3661588475692,-1.27985422583367,-1.27985422583367,-1.22060726455302,-1.27985422583367,-1.3661588475692,-1.3661588475692,-1.08889997534522,-1.27985422583367,"03/2008"
