Date,SPX,LGTRTRUU ,LGDRTRUU ,LG30TRUU ,CCMP,SPTSX,MEXBOL,IBOV,IPSA,MERVAL,IGBVL,FTSE 100,CAC 40,DAX ,IBEX ,FTSEMIB ,AEX ,OMX,RTS,SMI,NKY ,HSI,KOSPI ,TWSE ,JCI ,FBMKLCI ,ASX,NZSE,STI ,CL1 ,HG1 ,GOLD,S1 
4/15/05,-0.033200959,0.011355673,0.007374718,-0.008247051,-0.046687941,-0.036679731,-0.048135635,-0.048635161,-0.014595109,-0.10325643,-0.021505729,-0.018633073,-0.022561911,-0.020299265,-0.024875885,-0.030824994,-0.025344574,-0.008632891,-0.043793913,0.000398885,-0.043375305,-0.002048674,-0.046363085,-0.022783891,-0.013324206,0.011770459,-0.036974871,-0.018356055,-0.02150331,-0.054536198,-0.042343328,-0.005164331,0.006920443
4/22/05,0.008278088,0.012479872,0.010178285,0.0068402,0.012519837,0.00969403,0.004396361,0.00450035,0.00939726,0.059458974,0.013646734,-0.008685145,-0.013004954,-0.020904562,-0.006443293,-0.015552807,-0.022431677,0.002127051,-0.003169483,-0.017788216,-0.028975147,0.004009913,-0.006811431,-0.024285579,-0.045443159,0.004029617,0.00490507,-0.019985026,-0.003057749,0.092623775,0.029323615,0.022572221,0.026817697
4/29/05,0.004093606,0.000467007,-0.001058773,-0.008441704,-0.005469831,0.000193203,0.02695005,0.003089655,-0.01280487,-0.004683641,-0.021960692,-0.00986426,-0.017352401,-0.009086776,-0.010476392,-0.013304393,-0.022659194,-0.047446216,-0.024111758,-0.007138758,-0.003359808,0.015609037,-0.031847796,0.012274952,-0.017513542,0.001343398,-0.012700785,0.006372294,-0.003297004,-0.107991805,0.003354582,-0.000471809,-0.021961354
5/6/05,0.012453596,-0.002946187,-0.004931449,0.003889852,0.023503268,0.016244236,0.023485751,0.029566188,0.018454355,0.058352165,-0.017164806,0.024114844,0.03064995,0.029715342,0.028636427,0.016077878,0.023977881,0.022048802,-4.47531E-05,0.026278402,0.01651039,0.008946151,0.03191157,0.025436569,0.036862195,0.025010011,3.69046E-05,-0.019587235,0.019597262,0.024633745,-0.014165498,-0.019045539,0.025115931
5/13/05,-0.0148743,-0.009488426,-0.003393318,-0.007753929,0.004781799,-0.025988116,-0.021480944,-0.06881759,-0.022047964,0.007138456,-0.056506958,-0.006608607,-0.003867704,-0.008235982,-0.004392615,-0.001242335,-0.00320153,0.011612573,-0.042434441,-0.014048538,-0.012864545,-0.011981892,-0.018948658,0.002262869,-0.008462374,-0.011001015,0.007210625,0.007069199,0.005153655,-0.045978187,-0.032801145,-0.013702081,-0.050464794
5/20/05,0.030068039,-0.007415655,-0.004361501,0.001327979,0.034622667,0.018551954,0.042472887,0.026234596,0.002018516,-0.003151647,0.046336618,0.017305607,0.019298017,0.019680177,0.015706848,0.009611646,0.023270765,0.012027482,0.00623751,0.01338465,-0.001070342,-0.010831657,0.030929531,-0.004488885,-0.010592373,-0.009230679,0.007228787,0.019320506,0.001869305,-0.039179621,0.034837115,-0.006562878,0.045729189
5/27/05,0.007960475,0.002360342,0.004689567,0.013929315,0.014220974,0.017531274,0.019061229,0.029455769,-0.001480188,0.017708868,0.003921352,0.002912204,0.008665551,0.019086616,0.001386667,0.000852017,0.008374204,0.00779538,0.037791886,0.022594803,0.013949183,-0.000192475,0.009116157,0.006170999,0.012687841,-0.016048008,0.018426888,0.0107326,-0.009386283,0.102471732,-0.016405016,0.006681805,0.055024458
6/3/05,-0.002310842,-0.002172681,0.000476518,0.011632901,-0.002073757,0.005371561,0.005543803,0.043017727,0.031234249,0.030607343,0.045075041,0.002623774,0.007388264,0.014668999,0.012309999,0.008011227,0.012404352,-0.00397897,0.007079439,0.00800585,0.009578428,0.007530572,0.015674043,0.019241058,0.028792187,-0.003723369,0.018681862,0.002075639,0.013878216,0.059523556,0.070828998,0.00474553,0.011169141
6/10/05,0.001747613,-0.00541052,-0.004888535,-0.003269863,-0.004077908,0.012221355,0.000772929,-0.055148991,0.002272728,-0.048162921,-0.016207401,0.006181599,0.005182955,0.016646365,0.006694954,0.013056639,0.012225778,0.015134143,0.000901733,0.004676429,0.000369841,0.008381782,0.014947809,0.013723458,0.004046713,0.027497604,0.006574142,-0.001454964,0.014684118,-0.027449453,0.003205131,0.010830006,-0.013418017
6/17/05,0.015615587,-0.001914813,0.000143349,0.005231605,0.01305551,0.015957651,0.032121228,0.044750583,0.023537529,0.006036229,0.012037761,0.009339245,0.008759141,0.004019299,0.012554858,0.011668027,0.01105305,0.011229995,0.012670942,0.003853574,0.0183893,-0.001632505,0.01292592,0.016212229,0.040104537,0.007878815,0.021221243,0.02943017,0.000747539,0.088084764,0.026213407,0.024518402,0.083126417
6/24/05,-0.021088307,0.001547567,0.004586809,-0.000314022,-0.0177831,0.004873719,-0.025733609,-0.046115791,-0.000983277,0.000429274,-0.00389009,0.000275663,-0.004997196,-0.008306621,-0.000506206,-0.021631639,-0.000789224,0.023961803,0.023887714,-0.006451756,0.00199557,0.022618858,-0.001246193,0.007460707,-0.005401585,0.001136402,-0.015574563,-0.013422332,0.009245871,0.023160531,-0.006881479,0.00524158,0.02792146
7/1/05,0.00240653,-0.013012653,-0.009379725,0.003949054,0.001994872,-0.009387504,0.015655855,0.015709778,-0.000295705,-0.059384572,-0.006801303,0.016015967,0.016471257,0.011017637,0.015554103,0.014708652,0.021582916,0.002315514,0.022383581,0.009052295,0.008037282,-0.002056182,0.015432512,-0.010869991,0.002920005,-0.004531005,0.006336811,0.028620224,-0.002654804,-0.018383181,-0.036111928,-0.02895244,-0.100224856
7/8/05,0.014479738,-0.005578208,-0.004713769,0.00079979,0.026623382,0.027400257,0.026453321,-0.035734841,-0.000761257,0.018522485,0.018949796,0.013701519,0.007162283,-0.004145403,-0.003659106,0.007258726,0.000875319,0.002502438,0.042530593,0.005143047,-0.005530249,-0.016800363,0.003853003,-0.011342531,-0.025278458,0.010669705,-0.010214678,0.008555395,0.001131328,0.01486765,0.056308358,-0.010100086,0.002965162
7/15/05,0.01316693,0.000150222,0.001487123,0.007628134,0.02056447,-0.002844521,0.005846797,0.032176369,0.014496541,0.053470808,0.011326063,-0.000267686,0.016938201,0.024688528,0.015260974,0.011982004,0.01298786,0.019314097,-0.003865631,0.023137453,0.016522796,0.037928221,0.036178912,0.033176237,0.018648027,0.014535124,0.014838397,0.017691862,0.015076541,-0.026165271,0.002150869,-0.003670163,0.06518598
7/22/05,0.004673395,0.008320613,0.002935246,0.001000428,0.010589235,0.022008573,0.025884441,0.006705844,0.028484636,0.012802707,0.017185877,0.002100721,0.00950027,0.02597059,0.007514087,0.011273806,0.001573644,0.004773728,0.03156692,0.005035328,-0.005426016,0.019267429,0.013703338,-0.0046688,0.035410143,0.024617059,0.018164592,-0.003822469,0.031489229,0.009594043,0.016136748,0.008150775,-0.074481455
7/29/05,0.000408452,-0.002880291,0.000362089,0.005032388,0.002332464,0.004629362,0.006348503,0.025320604,0.010723665,0.017261533,0.000536855,0.007696658,0.008169469,0.010202281,0.009615459,0.004551344,0.003721194,0.013190897,0.011400806,0.016552213,0.017339111,0.00637199,0.033926686,-0.010833096,0.008542679,-0.002450616,0.004053703,0.015574429,0.012169333,0.032212146,-0.006666691,0.011230815,0.003728565
8/5/05,-0.006306615,0.002226128,8.12538E-05,0.000339475,-0.003172413,0.012166013,0.003704529,0.018096288,-0.010570414,0.006815451,0.047105671,0.006115033,-0.006770793,-0.012213855,-0.006963968,-0.010682205,-0.01133315,-0.003432445,0.030707466,0.001031149,-0.011249975,0.011381808,-0.019931135,0.02101192,-0.00696916,0.006401553,-0.002637892,-0.004809208,-0.003668577,0.028322206,0.002732657,0.017299474,-0.019921726
8/12/05,0.003234274,0.014812562,0.012213757,0.001708649,-0.009693696,0.012488854,0.01442072,0.016190024,-0.021092611,-0.025738518,0.017325532,0.005834565,0.012312741,0.022562253,0.014017212,0.013349821,0.01206563,0.006922365,0.003082816,0.006014228,0.041224141,0.026204795,0.036821936,-0.0148648,-0.017286075,-0.006775,0.020780613,-0.007249451,-0.015612126,0.070478954,0.016240958,0.020147824,-0.023819797
8/19/05,-0.008718865,-0.010866061,-0.005782659,-0.000700772,-0.009943005,-0.017086864,0.000336611,-0.011455403,-0.008669445,0.010817821,0.014220167,-0.006229792,0.002547841,-0.001503967,-0.005344475,-0.001747967,-0.005290951,-0.000450001,0.056696321,-0.00165155,0.002447726,-0.027049596,-0.036344706,-0.03069185,-0.058909356,-0.01234862,-0.001687862,0.006499125,-0.004165108,-0.022843441,-0.010194991,-0.022437202,-0.073808938
8/26/05,-0.012053874,0.011557065,0.008468878,0.005294848,-0.006949724,-0.001719227,-0.016023417,0.016779463,0.016986846,0.045325354,0.007191899,-0.016033434,-0.032888544,-0.030085523,-0.022768068,-0.019492511,-0.022641895,-0.038361964,0.023539225,-0.029236309,0.011948607,-0.003712011,-0.003060059,-0.00364199,-0.036580741,-0.007766103,-0.002062802,-0.003962367,0.00063065,0.011865062,0.020287092,0.003203664,-0.010519769
9/2/05,0.010666519,0.015496926,0.013540306,0.004486589,0.00952652,0.027082073,0.022443625,0.044202027,-0.028420603,0.017685674,0.016458306,0.018702703,0.014232633,0.011226929,0.023961485,0.01780089,0.010743073,0.02347918,0.041365712,0.013363384,0.012821528,0.01582564,0.026590984,-0.003346232,-0.009237153,-0.010068154,0.004754371,0.001170966,0.002482598,0.021541596,0.031397928,0.015191314,-0.004239091
9/9/05,0.019073584,-0.00457723,-0.004422584,0.000646743,0.015957369,0.011658603,0.029361555,0.034320604,0.017137632,0.011728674,0.033760259,0.006082687,0.019497887,0.034161071,0.033117278,0.016671962,0.014281949,0.017717867,-0.004394837,0.025923833,0.007278211,-0.003693609,0.032334973,0.000492027,0.055425503,0.009567146,-0.001240691,1.71958E-05,-0.002943226,-0.053031795,-0.036728115,0.010743165,-0.013687126
9/16/05,-0.002874097,-0.01725355,-0.013419012,-0.002665378,-0.006992828,0.008441814,0.014092159,0.017182015,0.009728727,0.010285311,0.013891871,0.009027497,0.003957268,-0.003888949,0.004329485,0.008870076,0.008045339,0.004019852,0.018743851,0.015788449,0.020790809,-0.012111341,0.018593952,-0.014455862,-0.038730108,0.004424137,0.018955653,0.014526539,0.002822811,-0.016997576,-0.006553494,0.023214641,-0.016062859
9/23/05,-0.018443343,-0.005321292,-0.003783048,-0.004820139,-0.020345834,-0.007881328,0.014193508,0.04839044,0.01714128,0.018686446,0.01816976,0.001053495,-0.007186214,-0.021060492,0.009365338,-0.008724029,-0.009515108,-0.002754728,0.044777197,-0.003643768,0.015367459,0.010672859,0.001489356,-0.017680806,-0.042406322,-0.000108467,0.001921236,-0.010934327,-0.007134888,0.018712709,0.072334562,0.007584002,0.004802454
9/30/05,0.011063481,-0.007905298,-0.005130615,0.001545123,0.016329076,0.009812026,0.029637595,0.009214113,-0.002519051,0.021463878,0.01772127,0.011771017,0.027062756,0.03254944,0.01703927,0.015562599,0.021723626,0.029736328,0.043046391,0.016566691,0.031045007,0.018615312,0.037661582,0.032063124,0.063520393,0.00611001,0.017119907,0.006184302,0.000274022,0.031437075,-0.040277707,0.012975358,-0.001307475
10/7/05,-0.02714465,-0.000859255,-0.000779127,-0.004025015,-0.028921969,-0.036970578,-0.042612696,-0.052347372,0.003528573,-0.023237773,-0.003540197,-0.021292391,-0.015605856,-0.007232502,-0.00756514,-0.03377761,-0.010802824,-0.009145893,-0.059950086,0.006943678,-0.025862159,-0.038366712,-0.016515516,-0.006027665,0.014146985,-0.002515181,-0.044175479,-0.013853501,-0.00143355,-0.068734106,0.045822496,0.011756742,-0.015824506
10/14/05,-0.007836435,-0.007382433,-0.007433141,-0.011887589,-0.012283617,-0.01169441,-0.036569758,-0.006788078,-0.013260795,-0.032024973,-0.016991255,-0.016414271,-0.010356438,-0.006452779,-0.009652865,-0.012149654,-0.010971521,-0.013375396,-0.040805752,-0.01096836,0.01447023,-0.024676651,-0.009066715,-0.018716145,0.001872814,0.000410633,-0.007796608,-0.013587125,-0.001084516,0.012693992,-0.02917458,-0.010904772,0.043777304
10/21/05,-0.005895638,-0.002268276,0.002829793,0.009593123,0.008381883,-0.019048067,0.000703444,-0.020169309,-0.014956673,-0.006631614,-0.006764268,-0.025517104,-0.026132004,-0.02795384,-0.024813042,-0.023147772,-0.0210928,-0.025109209,-0.025892889,-0.002850736,-0.016573327,0.000135985,-0.005636903,-0.039347977,-0.019094173,-0.017448418,-0.009530044,-0.036885819,-0.026514776,-0.032454576,0.020567002,-0.0059898,-0.029698761
10/28/05,0.01582787,-0.001985582,-0.004333596,-0.002559689,0.003676771,0.002080263,0.04438081,0.004868546,-0.020870369,0.005957949,-0.030271459,0.013770639,-0.009158915,-0.002640719,-0.002829785,-0.008385339,-0.000336774,0.009387116,0.025431837,0.003393437,0.011044134,-0.018954235,-0.036799609,-0.018606325,-0.016592875,-0.004175463,0.004272168,0.008915919,-0.021694109,0.009684113,0.014946306,0.01403696,-0.012750228
11/4/05,0.017964146,-0.021515197,-0.014214297,-0.000996854,0.037357814,0.034909064,0.020384941,0.05214377,-0.010232294,0.042380466,0.049689388,0.039527605,0.038981073,0.034542091,0.007016288,0.035229528,0.034581029,0.038611499,0.065529658,0.04689537,0.053211203,0.025691635,0.068812852,0.04830337,0.006308397,0.008935549,0.030673209,0.017019962,0.034423362,-0.010509128,0.014184635,-0.035676804,0.02706407
11/11/05,0.011877846,-0.001558216,-3.24213E-05,-6.97695E-05,0.015115044,-0.00086659,0.014766668,-0.012267902,-0.006029931,-0.048715108,0.003882306,0.007622618,0.008365119,0.018939708,0.009367929,0.012016186,0.027866306,0.019307837,-0.002935105,0.020107408,0.00560378,0.010557824,0.027555111,0.027284582,-0.034358759,-0.017183293,0.012036928,-0.018207572,-0.000666658,-0.051658255,0.031723305,0.025498356,0.021304598
11/18/05,0.010920822,-0.001594138,0.000451777,-0.000268816,0.011107407,0.004927201,0.024991425,0.019200353,0.029072806,0.007033249,0.00157876,0.006165616,0.004341898,0.006412632,0.001597156,0.008558411,0.013106855,0.005324385,0.044716298,0.0108317,0.032531681,0.009635531,0.012759382,0.005168293,0.024954641,0.003744303,0.020949863,0.017982429,0.012306867,-0.02445798,0.037341792,0.035834112,-0.039996731
11/25/05,0.015877001,0.006175836,0.005961993,0.004155792,0.01600892,0.02582185,0.019981631,0.025938099,-0.006727773,0.016008358,-0.002884405,0.004517939,0.009665119,0.013718296,0.012198382,0.01186004,0.004936861,0.000728804,0.020113544,0.009018137,0.010961293,0.013225715,0.016348246,0.00350799,0.018235817,0.002834996,-0.00479278,-0.001626662,-0.000690544,0.044761499,-0.004814402,0.020930108,-0.02758182
12/2/05,-0.002502636,-0.00344976,-0.002043011,0.002262152,0.004567571,0.000242641,0.015963732,0.028195235,-0.006097392,-0.054183819,0.009791283,0.000778201,0.013391139,0.021657138,-0.000610154,0.008933148,0.026376296,0.015151314,0.036670016,0.012004365,0.042203994,0.00785359,0.012983504,0.01630671,0.041045648,-0.021393222,-0.005454786,-0.014930204,0.020352412,0.010336447,0.089358126,0.014608294,0.015219631
12/9/05,-0.004524559,0.004446363,0.003749597,0.003950517,-0.007346493,0.011453219,0.02325329,0.002716482,-0.025875011,-0.005456401,0.027496335,-0.001937477,-0.000319665,-0.004883807,-0.015185423,0.001897752,0.003834494,0.010091462,0.008573231,-0.002884529,-0.001138662,-0.019254094,0.005556542,0.005668649,0.03567061,0.014758264,-0.00943055,-0.037012017,-0.005353934,0.001179345,0.012694919,0.044725961,0.01060549
12/16/05,0.006293633,0.022316447,0.012704415,0.004717065,-0.001885031,0.000410444,0.010376928,0.011177884,-0.003723803,-0.007046287,-0.095413515,0.002570406,0.009268289,0.013451014,0.006272413,0.013552856,0.011622407,0.000434614,0.015547394,-0.010143256,-0.015108316,0.007969229,0.002744027,0.01368704,-0.014449605,-0.005503259,0.013865622,0.031480501,0.000604661,-0.022648903,-0.004828151,-0.044984251,0.040487873
12/23/05,0.001059944,-0.006484923,-0.003610548,0.000626327,-0.001359471,0.009721303,0.003640423,0.001183974,-0.014527221,0.003025919,0.019400064,0.011467691,0.011272398,0.012140084,0.015846792,0.012784225,0.006831736,0.015636409,0.024023263,0.000908674,0.049395471,0.010179018,0.028719747,0.0251799,0.0129572,-0.001388967,0.017864552,0.005757419,0.002747643,0.006352498,0.027729049,-0.000894597,0.034436093
12/30/05,-0.01618736,-0.003795336,-0.00201439,0.002051168,-0.019799692,0.002388352,2.41539E-05,0.003733654,-0.001856284,0.009237054,-0.010392991,0.004173269,-0.008975112,-0.001993109,0.000932062,-0.001007782,-0.005434176,0.001636738,-0.000435229,0.011416609,0.010611341,-0.0204365,0.014487821,0.005468214,0.003702762,0.008549541,0.007507696,0.019726313,0.010964143,0.04369993,-0.088296056,0.027860342,-0.018107491
1/6/06,0.029334945,0.025413514,0.016730399,0.013521602,0.044476996,0.030422497,0.051137744,0.058599438,0.052867083,0.046203939,-0.004273787,0.0199115,0.031710834,0.023402606,0.01660276,0.018344046,0.021135923,0.013327322,0,0.017584622,0.019471021,0.030975112,0.023932521,0.022122511,0.050003624,0.01311668,0.005797328,-0.005184528,0.029429728,0.050629575,0.021318637,0.043424408,-0.002494804
1/13/06,0.00167194,-0.000515996,-7.00049E-05,-0.00062453,0.004940845,-0.001346809,0.008101893,0.011828283,-0.000753499,0.017752871,-0.038113369,-0.003635443,-0.003420594,-0.009661209,-0.005780124,-0.002753685,-0.010682032,-0.005803691,0.096601586,0.010828011,0.001626365,0.028495064,0.002474321,-0.001864371,0.022793288,0.000252252,0.009489255,-0.00189107,-0.006783554,-0.00452666,0.012623724,0.031717155,-0.06093691
1/20/06,-0.020494305,-0.003984922,-0.001061796,0.002439774,-0.030383038,7.32427E-05,-0.029166226,0.021973898,-0.002908272,0.033847252,0.073041628,-0.006781849,-0.016012337,-0.024755444,-0.01017071,-0.016234755,-0.020995082,-0.032990754,0.05092501,-0.013544723,-0.047176482,-0.008005753,-0.066787308,-0.029726587,-0.022270618,-0.007142455,0.003652603,-0.010611906,-0.005329154,0.067009262,-0.010708014,-0.005126648,0.005295688
1/27/06,0.017474073,-0.00718251,-0.005131727,0.004183324,0.024839093,0.021408614,0.032722777,0.030265793,0.022568109,0.022053885,0.097702434,0.019967136,0.037644443,0.054285437,0.025943258,0.028185668,0.039625536,0.024779394,0.051315524,0.010583624,0.047524645,0.005797206,0.044136064,0.006997596,0.005562282,0.009453633,0.013269035,-0.003743335,0.012112708,-0.008669513,0.066181907,0.008985738,0.036729123
2/3/06,-0.015458641,-0.010111638,-0.005076145,0.00168999,-0.018240765,0.006792372,-0.004988022,-0.014929966,0.001803551,-0.021202249,0.145388108,-0.004763522,-0.00384874,0.001716125,0.013748584,-0.008015472,0.00355185,0.003942808,-0.048559711,0.007856498,0.012014521,-0.020743543,-0.037575407,0.009510401,0.011655719,0.015028569,-0.007243891,0.00961087,0.006416496,-0.035908613,0.033035376,0.016652355,0.009290607
2/10/06,0.002338979,0.000229113,-0.002954169,0.000795434,-0.000309518,-0.024243524,-0.030335398,-0.007717484,0.011127524,-0.004619272,-0.078610893,0.00083314,-0.005430409,0.007809108,0.012166422,0.008478567,0.010996992,0.005621977,0.04274625,0.002646712,-0.024414389,-0.000245012,0.001296497,4.85234E-05,0.007191196,-0.008159512,-0.002524593,-0.011970385,-0.005961023,-0.055513033,-0.036849177,-0.031961074,-0.02124124
2/17/06,0.015858713,0.000365498,0.002032673,0.004455525,0.009013757,0.009086028,0.009907812,0.038376477,-0.01476627,0.002362319,0.032586373,0.014142867,0.017997019,0.016354267,0.015673079,0.018430344,0.015959289,0.014676455,0.045028012,0.007041209,-0.034057605,0.003219249,-0.001874092,0.011882265,-0.007714592,0.006671095,-0.014789215,-0.002722255,0.004276024,-0.032207845,-0.010620369,0.00199438,0.032110913
2/24/06,0.001698314,0.000240111,-0.000649264,0.001232047,0.002048366,0.004455938,0.033003658,0.004895624,0.026686734,0.015854909,0.010566905,0.002443012,0.014681734,0.012910904,0.025398518,0.019067869,0.002090135,0.027940803,0.060005773,0.004688931,0.024420865,0.024280725,0.024525438,-0.020516964,-0.022227971,-0.00168523,0.019285744,0.007718354,0.013129365,0.049362574,0.002948851,0.012509725,-0.040735373
3/3/06,-0.001707636,0.002642287,-7.68795E-05,0.000648494,0.006780558,0.014135203,0.004615296,0.016168852,-0.001915123,0.054607519,0.003199452,-0.000307154,-0.016854112,-0.02576519,-0.002650516,-0.019362022,-0.020265528,-0.000682901,-0.019544032,-0.004832946,-0.027614948,-0.003414617,-0.027365751,0.002358715,0.036433277,-0.008665302,0.001046573,-0.001835975,0.016531948,0.01200836,0.027698889,0.011294531,0.027340447
3/10/06,-0.004402049,-0.015502592,-0.010159493,-0.004027498,-0.017771902,-0.012184615,-0.040903967,-0.061731048,-0.016650056,-0.034023337,-0.027877913,0.008362651,0.015931288,0.014481816,0.001368611,0.014259971,0.007309846,-0.000614019,-0.095797149,0.006881302,0.028466658,-0.022847951,-0.006704467,-0.00965637,-0.011036164,0.005470705,-0.002130043,0.021370786,0.002169519,-0.060035821,-0.023404612,-0.044021749,-0.025609594
3/17/06,0.019835108,0.01835802,0.012852054,0.008799649,0.019455492,0.014023693,0.048938619,0.030920055,0.01985377,0.026907553,0.003522301,0.015369026,0.014066371,0.013255608,0.008551651,0.01145626,0.01183574,0.024106986,0.046035502,0.009549473,0.013809957,0.022826434,0.015820396,0.005820628,0.045260408,0.00071561,0.016955876,0.013590686,-0.000114932,0.045799579,0.066312995,0.02383348,-0.003030961
3/24/06,-0.003293232,-0.008456147,-0.004407317,0.000618437,0.00274505,0.009158209,-0.000245584,-0.012485779,0.007238744,-0.0091602,-0.025266113,0.006131761,0.014987051,0.01531131,0.006840919,-0.004860086,0.017134975,0.028298199,0.00375992,-0.000253539,0.013443118,-0.005406427,-0.014941965,-0.023549754,0.004736013,0.003753973,0.013660099,0.006046173,-0.001051462,0.023460101,0.017781035,0.010814797,-0.004781578
3/31/06,-0.006255359,-0.002814616,-0.00520803,-0.001167119,0.011593579,-4.37623E-05,-0.00345334,0.009927921,-0.000151229,0.003594184,0.01747122,-0.011949196,0.000409998,-0.000512425,-0.00840874,-0.006569808,-0.007185711,-0.003578697,0.010324968,-0.002710953,0.029673928,0.005620306,0.028627418,0.036545902,0.00880679,0.000582927,0.017625195,0.034346807,0.013189736,0.036217573,0.021131159,0.041141515,-0.003929278
4/7/06,0.000518081,-0.004294825,-0.002471707,-0.00204149,-0.000329144,0.010726201,0.010310069,0.025353583,-0.00545026,0.016545872,0.044980955,0.01025804,-0.008828633,-0.002878472,-0.003176886,0.001607019,-2.13363E-05,-0.003998776,0.059622678,0.010154801,0.029098871,0.041319737,0.030965993,0.025079118,0.030024532,0.018264567,0.019911147,0.027011509,0.00813442,0.011341712,0.069588174,0.008869994,-0.02435365
4/14/06,-0.004937686,-0.004799883,-0.003338704,-0.000132066,-0.005534651,0.0006027,-0.007719594,-0.021929852,-0.008859041,0.010590389,0.043786613,0.000547435,-0.014077457,-0.00578699,-0.01769867,-0.008246815,-0.012711672,-0.003491895,0.023283274,-0.012145989,-0.018941751,-0.002573157,0.021418204,0.024843864,0.013713235,-0.005727873,-0.010984323,-0.014649078,-0.001396809,0.028236826,0.064171573,0.023737423,0.009368795
4/21/06,0.017048546,0.015930515,0.011734551,0.007923408,0.007175061,0.015282761,0.04314994,0.043483123,0.02711903,0.036418412,0.0775467,0.016987656,0.028927135,0.029332879,0.025882277,0.021478534,0.032402171,0.010175895,0.036830279,0.010698992,0.009824034,0.028956842,0.01289193,0.020008371,0.054328646,0.010463862,0.014275372,-0.013541459,0.023830639,0.08101875,0.109242157,0.050100617,0.01191804
4/28/06,-0.000512606,0.016729247,0.010064029,0.00538329,-0.008698074,-0.018915893,0.023104429,0.014695663,-0.003867039,-0.00528828,0.021386483,-0.018033049,-0.012255943,-0.014021299,-0.001789443,-0.018933801,-0.018155449,-0.024690966,0.024283592,-0.0057222,-0.029015573,-0.014943634,-0.021999953,0.011037055,0.003501054,0.001096226,0.001652501,0.023621649,0.002349374,-0.044754153,0.06024057,0.031747466,0.030252955
5/5/06,0.01149243,0.009695796,0.006287433,0.002766071,0.008574286,0.005388527,0.028235334,0.025774014,0.007804816,-0.007430834,-0.003034172,0.011325128,0.018712121,0.017058644,0.011861266,0.016436856,0.004930306,0.017760657,0.063171267,0.001337456,0.014535781,0.020943755,0.014884483,0.02732492,0.012658496,0.012718623,-0.000649027,-0.042032575,0.008487045,-0.023792211,0.075477572,0.04390849,0.012270093
5/12/06,-0.026384412,0.006630406,0.003235979,0.000387599,-0.043086716,-0.019092096,-0.003894576,-0.029533231,-0.003096582,-0.047453488,0.076812493,-0.029926107,-0.026053338,-0.032757217,-0.027308959,-0.012051811,-0.035890388,-0.040370078,-0.048918476,-0.012985314,-0.032708056,-0.006609337,0.002896524,-0.012489411,0.02839756,0.00484584,0.013998515,0.002136853,-0.004746605,0.02601567,0.097783929,0.044337306,0.009208939
5/19/06,-0.018926644,-0.005921136,-0.000569414,-0.005782337,-0.022490323,-0.041754992,-0.047073502,-0.06363338,-0.023585765,-0.087381788,-0.073859523,-0.04403671,-0.040794164,-0.04211672,-0.038244946,-0.034757193,-0.036041348,-0.063218148,-0.148039368,-0.04366604,-0.027252464,-0.035438679,-0.051766843,-0.0285407,-0.091053239,-0.022665787,-0.043841024,-0.000246436,-0.046975439,-0.049949915,-0.085076576,-0.08340594,-0.021904835
5/26/06,0.010310272,0.002435971,0.001053324,-0.000665356,0.007488347,0.018618623,-0.030023365,0.023490337,-0.003324319,0.013410053,0.049269151,0.023340583,0.020125489,0.020257851,0.012695449,-0.000709801,0.016492704,0.022033962,0.030808655,0.008529069,-0.011497904,-0.025973518,-0.037009848,-0.027899866,-0.051439526,-0.014559092,-0.009281553,-0.017927993,-0.018940642,0.040606007,0.097229829,-0.005948313,-0.007695634
6/2/06,0.006274017,0.009603427,0.008223085,0.00405799,0.004081382,0.011490551,-0.008382147,-0.017958248,0.004568782,0.009278221,0.025996435,-0.004569204,-0.017070158,-0.017659103,-0.004750728,-0.002406148,-0.016674961,-0.018781551,0.026578125,-0.001875598,-0.011426422,0.001107275,-0.010176985,0.01158032,0.018376058,-3.22326E-05,0.004636281,0.006146421,-0.013639002,0.013361368,-0.112860551,-0.023996817,0.044489082
6/9/06,-0.028279604,-0.014881534,-0.009912584,-0.003904047,-0.038746554,-0.043631077,-0.090078015,-0.078585345,-0.039593213,-0.066597918,0.01291128,-0.019160273,-0.039380573,-0.039994138,-0.023377098,-0.019432579,-0.028729572,-0.039734101,-0.11944932,-0.030534246,-0.068033098,-0.018009833,-0.057696897,-0.076880523,-0.055636613,-0.016597352,-0.022151535,-0.003835009,-0.028802788,-0.009725,-0.09315163,-0.049381847,-0.03892519
6/16/06,-0.000602274,-0.004659711,-0.005196991,-0.004614342,-0.002396291,-0.016173885,0.016376206,-0.019452909,-0.007817559,-0.003730781,0.011753904,-0.010273325,-0.015490018,-0.0162493,-0.01227521,-0.016832666,-0.014049984,-0.008438776,-0.024247394,-0.01901325,0.008673643,0.013597343,0.021251081,0.020144456,0.026912042,-0.024214794,0.000593662,-0.015388979,0.016904823,-0.024734495,0.007318221,-0.044260968,0.024453158
6/23/06,-0.005640932,-0.014103241,-0.011813139,-0.009249815,-0.003989261,0.003657666,0.02754884,0.007596314,0.004777944,0.00671171,-0.002369471,0.01677708,0.025807381,0.028194335,0.028009206,0.014345346,0.020291165,0.02059349,0.011238468,0.025880399,0.016311857,-0.002138291,-0.02695664,-0.018953475,-0.014895134,0.014268177,-0.000812171,0.002463364,-0.011698855,0.014067728,-0.015615749,0.003264047,-0.033456434
