Dates,SPX ,CCMP ,SPTSX ,MEXBOL ,IBOV ,IPSA ,MERVAL ,SPBLPGPT ,IGBC,UKX ,CAC ,DAX ,IBEX ,FTSEMIB ,AEX ,OMX ,RTSI$ ,SMI ,NKY ,HSI ,KOSPI ,TWSE ,JCI ,FBMKLCI ,STI ,ASX ,NZSE 
08-22-11,0.000258082,0.001510491,0.005058196,0.013689898,-0.000141103,-0.004081242,0,0.000539123,0.007847992,0.010761682,0.011327747,-0.001135681,0.018496737,0.017602292,0.008065146,0.011803324,0.001978579,0.009820577,-0.010504283,0.004471963,-0.019783142,-0.004144511,-0.000815374,-0.007996958,-0.000666003,0.010369013,0.001853981
08-23-11,0.033710222,0.042031131,0.022123525,0.03169719,0.025350893,0.011994716,0.024559835,0.005138265,0.017196872,0.006674046,0.01076003,0.010648683,-0.001701491,-0.010438068,0.007030983,0.019872147,0.000291383,0.016687296,0.012082303,0.019748421,0.037843811,0.031980506,0.010582373,0.006911448,0.01213049,0.006594164,-0.002265999
08-24-11,0.013034651,0.008803924,0.000444046,-0.000883145,0.000169173,-0.000922944,0.004427904,0.000739139,0.005021659,0.014790401,0.017732055,0.026523253,0.010727538,0.018460765,0.011645068,0.011622958,0.013912437,0.018545725,-0.010752656,-0.02077939,-0.012402961,-0.006284415,-0.008655912,-0.008958156,-0.016499768,0.014163993,0.00446713
08-25-11,-0.015687972,-0.019667854,-0.004831885,-0.021606896,-0.015783145,-0.010938055,-0.014797022,-0.001406937,-0.010806249,-0.014462932,-0.00656704,-0.017210919,-0.008399277,-0.002455394,-0.011034447,-0.014347297,-0.010712818,-0.005704531,0.015248426,0.014569116,0.005569209,-0.01234577,-0.000687261,-0.00300625,0.016713115,-0.012609454,0.003579766
08-26-11,0.015008394,0.024583439,0.003510512,0.004057309,0.00747858,0.001797365,0.006306492,0.016322682,0.000598289,-0.000229997,-0.010105393,-0.008390913,-0.013782779,-0.009722843,-0.006809733,0.001233727,0.007672656,0.004696232,0.002893548,-0.008623338,0.008110601,0.004608257,-0.000688515,-0.013699927,-0.006369356,-0.000641799,-0.002974507
08-29-11,0.027895847,0.032633063,0.014283219,0.028204723,0.027908272,0.02250478,0.020374336,0.011249913,0.020068661,0,0.021327853,0.02366194,0.025271994,0.022777119,0.016707089,0.02516926,0.043814437,0.022908095,0.006070573,0.014309211,0.028019403,0.017694534,0,0.001701198,0.015779911,0,0.00192351
08-30-11,0.002335939,0.005449371,0.010331219,0.003787366,0.009511554,0.011038286,0.005674855,0,0.001749727,0.026685996,0.001754848,-0.004622604,0.005914577,-0.002294424,0.00842632,0.002969579,-0.003189182,0.000493776,0.011519202,0.016924092,0.007796801,0.008956852,0,0,0,0.026073193,0.004327933
08-31-11,0.004909933,0.001299566,0.010549075,0.016147943,0.01984511,0.006301952,0.001616935,0.033267298,-0.005840892,0.023609416,0.03024309,0.024663572,0.031907807,0.029798602,0.032227844,0.025996299,0.023736265,0.01445868,0.000145178,0.016234424,0.019490779,0.012369898,0,0,0.032896231,0.02407604,-0.004319987
09-01-11,-0.011942485,-0.013040864,-0.005336604,-0.002332995,0.028324959,0.004601892,-0.012797448,0.001423822,0.003671814,0.00446123,0.002781106,-0.009416959,0.004862793,0.006891231,0.003510031,0.00722171,0.000927736,0.000546109,0.011723047,0.002455243,0.000313762,0.00211625,0,0,-0.006286049,0.004311334,-0.000178805
09-02-11,-0.025606956,-0.026147595,-0.007772194,-0.014226995,-0.027679094,-0.013415555,-0.018961804,-0.013749981,-0.000877867,-0.023644792,-0.036578265,-0.034132461,-0.034558668,-0.039705706,-0.025949525,-0.031101195,-0.027736663,-0.031563852,-0.012221206,-0.018257177,-0.00690955,-9.02363E-05,0,0.018361827,-0.008437479,-0.022642884,-0.007339968
09-05-11,0,0,0,-0.036356101,-0.02749568,-0.034198341,-0.031395306,-0.016529783,-0.018580672,-0.036455621,-0.048476734,-0.054192819,-0.048043117,-0.049466619,-0.042725083,-0.049137397,-0.024580837,-0.041267784,-0.018751959,-0.029955558,-0.044851205,-0.026847908,0.006341824,-0.007469708,-0.024900419,-0.034934948,-0.002741851
09-06-11,-0.007464093,-0.002624059,-0.00667732,0.016374056,0.028833858,0.000893021,0.011960494,-0.008847277,0.016414647,0.010577695,-0.011366083,-0.010001855,-0.016259911,-0.020026304,-0.004089239,-0.000155521,0.001001348,0.042679188,-0.022319161,0.004785538,-0.010764233,-0.024719131,0.006136832,-0.005998325,0.000418206,0.00862855,-0.004903798
09-07-11,0.028243821,0.029910029,0.016008837,0.021266569,0,0.024629254,0.021028188,0.010156816,0.008443393,0.030884242,0.035619995,0.039924166,0.027367644,0.041562775,0.027852733,0.034069844,0.031093802,0.024663347,0.019920009,0.016977909,0.037085832,0.021727201,0.028250844,0.007016178,0.020619802,0.029570584,0.004243938
09-08-11,-0.010668915,-0.007798262,-0.002881379,-0.013369689,0.017794254,-0.003713579,-0.015505327,-0.002846395,-0.002054785,0.004088581,0.004107809,0.000541891,0.014749817,0.006915828,0.008291451,0.00087215,0.003222829,0.005013533,0.003384499,-0.006765653,0.007162879,0.002568087,0.000988407,0.003557752,0.008708042,0.004033715,0.001546573
09-09-11,-0.027068525,-0.02447527,-0.023647074,-0.02626229,-0.032545508,-0.02215931,-0.028363865,-0.008552456,-0.00757924,-0.023824839,-0.036714451,-0.041244185,-0.045424167,-0.050582637,-0.026060922,-0.0379535,-0.030210482,-0.017909761,-0.006327178,-0.002322306,-0.018423451,0.008206425,-0.001721163,-0.000483166,-0.011193359,-0.023100523,0.004656025
09-12-11,0.006941534,0.010920747,-0.01945826,-0.000593446,-0.001666908,-0.023501333,-0.023951392,0.001667407,0.000326485,-0.01644039,-0.041100923,-0.022919932,-0.034663844,-0.039725427,-0.027986696,-0.025204132,-0.036753063,-0.023781831,-0.023388566,-0.042996383,0,0,-0.025938862,-0.015682668,-0.029280125,-0.01654833,-0.015596128
09-13-11,0.009078747,0.014743944,0.004652162,0.004578089,-0.00254429,0.005058253,0.006611135,0.002058085,0.005112922,0.008662819,0.01395564,0.018368101,0.025009543,0.021679351,0.005830704,0.018170653,0.003415495,0.010504416,0.009430919,0,0,-0.029224967,-0.005491268,0.00120238,-0.005192824,0.007827711,0.007118829
09-14-11,0.013381298,0.015828881,0.007175875,0.020818891,0.013270337,0.005299317,0.016210032,0.009902338,0.005058142,0.010146925,0.018552671,0.033092854,0.026639023,0.026561674,0.012913849,0.013881991,-0.001031066,0.010902926,-0.011436286,0.000782646,-0.035808648,-0.022285708,-0.019742048,-0.007201281,0.003649853,0.009839507,-0.006081386
09-15-11,0.017049517,0.01332936,0.010636789,0.014881032,0.001695254,0.005038178,0.007668396,0.012170622,0.009490784,0.020923547,0.03219089,0.03098392,0.035673599,0.034929965,0.017968894,0.037399748,0.02080251,0.002873372,0.017488808,0.00711857,0.014146306,0.021515595,-0.00652367,-0.00465743,0.00966349,0.020782264,0.001169884
09-16-11,0.005690455,0.005828623,-0.0130532,0,0.014589366,-0.003856963,-0.007588403,0.007135664,0.014503075,0.005766903,-0.004785501,0.011779864,0.006038413,-0.006532375,0.011459295,0.002729278,-0.017902962,0.003564097,0.022278886,0.014173768,0.036537939,0.025627143,0.015992687,0,0.008313294,0.006194492,0.005390464
09-19-11,-0.009850912,-0.003621684,-0.007502977,-0.002974166,-0.001877304,0,-0.012273549,-0.012323676,-0.003259372,-0.020484402,-0.03050941,-0.028684099,-0.019951177,-0.032178399,-0.025524428,-0.034819132,-0.03156069,-0.017075462,0,-0.028008834,-0.010467067,-0.012819701,-0.021114497,-0.012524557,-0.011470898,-0.020139292,-0.000174385
09-20-11,-0.001662386,-0.00868339,0.003103942,-0.021292766,-0.012763498,0.011777452,0.000136181,-0.000755658,0.002928725,0.019608527,0.014871857,0.028355706,0.016822928,0.018944519,0.017720658,0.025729791,0.006277722,0.020466078,-0.016254751,0.005106417,0.00930885,0.0015988,-0.000783785,-0.001756524,0.008526488,0.017765489,0.000375561
09-21-11,-0.029831032,-0.020299307,-0.021095023,-0.00932608,-0.00706123,-0.014731876,-0.032253743,-0.018510901,-0.017395914,-0.014138266,-0.016294637,-0.025057919,-0.018332087,-0.016601794,-0.013904622,-0.013549727,-0.011119011,0.000719849,0.002281474,-0.010075941,0.008834779,0.005726381,-0.014663056,0.005937085,0.003929927,-0.012639635,0.005220421
09-22-11,-0.0324025,-0.033051592,-0.03338247,-0.049351975,-0.049461767,-0.056228707,-0.058764829,-0.047328656,-0.033791285,-0.047792158,-0.053931739,-0.050886567,-0.047324788,-0.046250184,-0.045415135,-0.05001919,-0.090052205,-0.034723504,-0.02091234,-0.049673595,-0.029404307,-0.031048124,-0.092996884,-0.022253622,-0.025856253,-0.045937921,0.002055001
09-23-11,0.006063593,0.011160496,-0.008654851,0.006383633,-0.000936995,-0.013751268,0.000753517,-0.010472341,-0.016456038,0.004985953,0.010168567,0.00624473,0.020989291,0.013506182,0.004847026,0.000202955,-0.053204154,0.001955171,0,-0.013666018,-0.05897094,-0.036136186,0.016835978,-0.015884129,-0.008019484,0.003023241,-0.009117021
09-26-11,0.023068111,0.013384414,0.021090067,0.024177536,0.009667493,0.010582333,0.008950292,-0.006375181,-0.00914375,0.004442623,0.0173672,0.028269442,0.025287483,0.032688758,0.019119467,0.012254876,-0.000532077,0.019099932,-0.021983372,-0.014883689,-0.026704869,-0.024291343,-0.032693836,-0.025311426,-0.016622496,0.003981435,-0.007825585
09-27-11,0.010631619,0.011904903,0.009682041,0.011842992,0.003211731,0.029281657,0.020151288,0.023272805,0.008886235,0.039429498,0.055784582,0.051566007,0.03947063,0.047860959,0.044256774,0.060330927,0.040732882,0.029842725,0.02777132,0.040679979,0.049000187,0.030478329,0.04648827,0.024036766,0.026617583,0.037604947,0.011145256
09-28-11,-0.020908243,-0.021932401,-0.020098972,-0.010280083,-0.012128055,-0.006171006,-0.016322224,-0.031346818,-0.006974218,-0.014540273,-0.009224189,-0.008926735,-0.006078046,-0.004733299,-0.013313305,-0.025030516,-0.001870457,-0.002333518,0.000661806,-0.006612347,-0.007297361,0.008011602,0.011228804,0.005373311,-0.009117305,-0.013562284,-0.005069107
09-29-11,0.008081516,-0.004352083,0.008632675,0.007389308,0.002143358,-6.92083E-05,0.001394897,-0.005848628,0.004270161,-0.003992527,0.010635519,0.010904012,0.013155695,0.020465853,0.020168213,0.028357335,0.015795664,0.010205953,0.009884078,0,0.026459146,0.004972937,0.006811609,0.01153325,0.002573347,-0.004154247,0.000809881
09-30-11,-0.025291292,-0.02670006,-0.005360765,-0.005443726,-0.020061387,-0.003219631,-0.021856863,-0.005803923,-0.001362518,-0.01324143,-0.015205939,-0.024694297,-0.005356187,-0.014034602,-0.013471559,-0.021944584,-0.035202134,-0.013798721,-0.000108037,-0.023518455,0.000203451,0.005937001,0.003345656,-0.000237873,-0.012249168,-0.013493643,0.014091633
10-03-11,-0.028863546,-0.033497617,-0.032526491,-0.011087021,-0.029733784,-0.032588313,-0.072350699,-0.02710401,-0.031221451,-0.010384277,-0.018660876,-0.023040494,-0.022817018,-0.013149278,-0.016336587,-0.008212348,-0.037523536,-0.006538265,-0.01795387,-0.044771089,0,-0.029695953,-0.05810029,-0.014237984,-0.020300665,-0.009832005,-0.007817818
10-04-11,0.022239332,0.029107768,-0.006592162,-0.00507262,-0.002073361,-0.042773222,-0.002162324,-0.029646457,0.004817124,-0.026161329,-0.026407968,-0.030207868,-0.015489597,-0.027595966,-0.02045151,-0.040357167,-0.053083645,-0.00934904,-0.010512049,-0.034586946,-0.036518972,0.004821569,-0.023952519,-0.004499989,-0.035086143,-0.027223767,0.001235372
10-05-11,0.01770785,0.022893589,0.02468059,0.001032645,0.006442487,0.025309836,0.009877891,0.012934897,0.009081612,0.031402226,0.042362265,0.047965459,0.030165075,0.038663723,0.029300646,0.037066142,-0.006314181,0.011039845,-0.00868698,0,-0.023525195,-0.008366497,0.007249498,0.010441994,-0.000913092,0.02872165,0.00070448
10-06-11,0.018138219,0.018646372,0.027789022,0.008431853,0.024714653,0.050159702,0.022008275,0.011456445,0.021125537,0.036390463,0.033550996,0.03098209,0.026482595,0.03491411,0.027382452,0.022787928,0.043801097,0.024241523,0.016449942,0.055186932,0.025942868,0.020232753,0.044502392,0.013014021,0.029001434,0.035460792,0.003994662
10-07-11,-0.008196803,-0.011018589,-0.016407974,-0.00828641,-0.020222066,-0.006001501,-0.014880459,0.000889408,-0.007210657,0.002291722,0.006543608,0.00537942,0.010695289,0.012797751,0.008709036,-0.002408122,0.031121639,0.002153681,0.009762076,0.030664151,0.028502631,0.011149059,-0.005072811,0.004553044,0.014181821,0.002786348,0.008318631
10-10-11,0.033555598,0.034371323,0,0.016292803,0.038840781,0,0,0.028275703,0.017345008,0.017865627,0.021068283,0.029784402,0.010627093,0.035995736,0.017296056,0.032160048,0.040204994,0.011666868,0,0.000228697,0.003783103,0,0.007387225,-0.002152238,0.010549018,0.017753843,-0.003763122
10-11-11,0.000543835,0.006595377,0.024480519,0.004003037,0.010557311,0.019027598,0.043581613,-9.85235E-05,-0.002572583,-0.000611411,-0.00251782,0.003025881,-0.005288124,-0.003860055,-0.001569377,-0.001593602,-0.00773266,0.002380631,0.019340852,0.024017789,0.016049942,0.025564902,0.023105964,0.01040352,0.009232815,-0.000294587,0.005813606
10-12-11,0.00974708,0.008365895,0.01291854,0.023142192,0,0.016585055,0.04409164,0.015536481,0.017056703,0.008507548,0.023888542,0.02183319,0.02025584,0.028877814,0.024486064,0.011508496,0.038050468,0.008501509,-0.003972007,0.010302509,0.0080344,-0.002213645,0.029070851,0.01186571,0.016462035,0.00943383,-0.023740003
10-13-11,-0.002978131,0.005936894,-0.009863144,0.003313009,0.014065204,0.00263514,0.022416491,0.003696762,0.001425818,-0.007085205,-0.013346622,-0.01337293,-0.009237684,-0.037756523,-0.009204624,-0.022724711,-0.008202497,-0.011825129,0.009605959,0.023100598,0.007487785,0.006209053,0.010792418,0.011394409,-0.00138165,-0.007283905,-0.006479325
10-14-11,0.017231013,0.018006988,0.014157333,0.007594966,0.007831731,-0.00319697,0.045328431,0.014594208,0.003628309,0.011588263,0.009664656,0.008813358,0.003571632,0.02456372,0.016739304,0.021316244,0.037262486,0.008357864,-0.008569753,-0.013742715,0.006724093,-0.00950204,-0.002916598,-0.001690161,0.003723896,0.011372307,-0.00082559
10-17-11,-0.019559961,-0.0200394,-0.013221731,-0.020957033,-0.020545656,0.001195696,-0.014812614,-0.009254002,0,-0.005440688,-0.016237953,-0.018225476,-0.012466669,-0.02329301,-0.010537786,-0.01792857,-0.015275328,-0.006567119,0.014935981,0.0199173,0.016095122,0.013906508,0.017403105,0.01576493,0.012601694,-0.005645033,0.002242009
10-18-11,0.020213033,0.016125986,0.010850055,0.025631811,0.020572914,0.010907187,0.020508439,0.014070032,0.008031022,-0.004858473,-0.007914856,0.003063859,-0.005996986,0.003483802,-0.001873161,0.006501064,-3.50315E-05,-0.007171745,-0.01562781,-0.043174244,-0.014189996,-0.013716259,-0.02911031,-0.017492676,-0.019725695,-0.005264873,-0.010661431
10-19-11,-0.012729819,-0.020295405,-0.017037045,-0.014048988,-0.001196386,0.008991165,0.000943721,-0.011764876,-0.007840107,0.007391727,0.005156844,0.006126757,0.004325972,0.0200265,0.009994087,-0.00350577,0.00793475,0.00306963,0.003497687,0.012794219,0.009212963,-0.000830567,0.017319748,0.007134509,-0.001645577,0.007006571,0.006628982
10-20-11,0.004543832,-0.00208355,-0.0016191,-0.003707848,-0.017547417,-0.003375717,0.000939178,-0.010641208,0.000411653,-0.012147628,-0.023479748,-0.025181103,-0.027645723,-0.038497703,-0.008889835,-0.008709903,-0.010902871,-0.007452287,-0.010357194,-0.01797233,-0.027770078,-0.014940998,-0.017112979,-0.006273733,-0.009678293,-0.012108385,-0.002233376
10-21-11,0.01863408,0.014835798,0.010022027,0.018014716,0.022793239,0.012781113,0.021611428,0.015454679,0.010680196,0.019124439,0.027904058,0.034845876,0.028041147,0.027592825,0.022127211,0.032804397,0.023405797,0.016801462,-0.000375554,0.002367199,0.018274297,0.001405631,-0.000583148,-0.001631939,0.006806749,0.018415741,-0.002205623
10-24-11,0.012790853,0.023228011,0.017650759,0.006966393,0.02919228,0.016881008,0.022720901,0.031775743,0.007105801,0.010765993,0.015369995,0.014021249,0.011690129,0.007158269,0.008533976,0.013257196,0.035133691,0.006083807,0.018843361,0.040557182,0.032084535,0.029311815,0.02350668,0.007747066,0.017737285,0.011811867,0
10-25-11,-0.020248433,-0.022864091,-0.004328446,0.000697038,-0.010708897,-0.014038382,-0.003952844,-0.008184571,-0.016079073,-0.004067337,-0.014440221,-0.00140803,-0.008690003,-0.010638401,-0.010892004,-0.002466032,-0.005829447,-0.013888556,-0.009277433,0.010407084,-0.005106996,0.002795174,0.000996595,0.005351101,0.003250836,-0.004016541,0.002337697
10-26-11,0.01048147,0.004632185,0.006281762,0.014862865,0.015125062,0.006724726,0.010556149,0.001805462,0.000368218,0.005000561,-0.001472278,-0.005086715,-0.005318411,0.000711431,-0.003744954,0.007566094,0.019841187,-0.001453202,-0.001580741,0.005171074,0.002992368,0.005937318,0.007552373,0,0,0.004254156,-0.00040036
10-27-11,0.033716618,0.032645357,0.02266734,0.025051144,0.036534065,0.035248276,0.042389507,0.034049956,0.014218933,0.028506261,0.060891458,0.052103794,0.048399215,0.053470252,0.037498944,0.045984587,0.040235459,0.021261703,0.020150034,0.032109901,0.014532466,0.003892455,0.019704248,0.008966404,0.02764034,0.028464809,0.001456323
10-28-11,0.000389154,-0.000540562,0.004328212,-0.000505748,0.004091493,0.002413216,0.003222198,0.001610728,-0.004103213,-0.002028722,-0.005951858,0.001316616,-0.004985168,-0.017920495,-0.007765052,-0.003521062,0.010857829,0.005080666,0.013787828,0.016648944,0.003863415,0.006699069,0.004437029,0.007376208,0.020215209,-0.001155264,0.008537268
10-31-11,-0.025048682,-0.019456269,-0.021594141,-0.015058891,-0.019935918,0,-0.037053537,-0.02090666,-0.015263628,-0.028103136,-0.032101818,-0.032811673,-0.029651279,-0.038927173,-0.017760052,-0.03500271,-0.029646739,-0.020959112,-0.006882945,-0.007740966,-0.010655277,-0.003731978,-0.010264882,0.006772711,-0.017339699,-0.027746381,0.002258877
11-01-11,-0.028340045,-0.029276173,-0.011241478,-0.011610844,-0.017562088,0,-0.050653343,0,-0.018549627,-0.022370502,-0.055316049,-0.051252673,-0.042813576,-0.070441513,-0.037473947,-0.04605256,-0.051384874,-0.025213706,-0.017153784,-0.025229433,0.000314246,0.004512917,-0.028315695,-0.010951979,-0.023532915,-0.023089835,0.00104084
11-02-11,0.015976368,0.01258655,0.010400449,0,0,-0.01309361,-0.026681261,-0.007334663,-0.004073226,0.011467555,0.013678979,0.02222438,-0.00059461,0.022852139,0.006796796,0.01992984,0.027373129,0.004014427,-0.022328768,0.018604929,-0.006103537,-0.003095835,0.020951765,-0.003183343,0.016145156,0.01093953,-0.005947624
11-03-11,0.018607608,0.021728297,0.018340376,0.023133804,0.015123328,0.001504384,0.034198114,0.004801609,0.017685945,0.011159037,0.026921763,0.02769871,0.015977571,0.03175901,0.020873151,0.015298437,0.010558728,0.010107275,0,-0.025206966,-0.014888929,-0.018347311,-0.015323689,-0.005850043,-0.008755032,0.011297051,0.000729853
11-04-11,-0.006299785,-0.004390697,-0.004831859,0.003011121,0.00810504,-0.001914212,-0.007759457,-0.01075788,-0.018213551,-0.003337912,-0.022764006,-0.027609871,-0.013426743,-0.026975178,-0.008343412,0.007509157,0,-0.001451287,0.018459607,0.030719343,0.030778789,0.018976189,0.020781479,0.010299831,0.013502542,-0.002988628,0.005149222
11-07-11,0.006275996,0.003382023,0.004320835,0.009095487,0.008974453,0.017302325,-0.005013706,0.001128918,0,-0.002960689,-0.006407447,-0.006301913,-0.01405768,0.013101776,-0.007378881,-0.019201307,0.013427429,-0.002453611,-0.003905861,-0.008345047,-0.004839503,0.002428909,-0.001425045,0,0,-0.003655938,0.003495388
11-08-11,0.011667272,0.011890808,0.002153837,0.008798544,-0.002921552,0.006214935,0.016345813,0.006046449,0.002923287,0.010203949,0.012710475,0.005510471,0.004954438,0.007376447,0.014013116,0.002129107,0.010550326,0.006477428,-0.012808826,2.94743E-05,-0.008351172,-0.002749877,0.007227986,0.001994612,0.006397491,0.010175245,0.002700714
11-09-11,-0.037385293,-0.039577882,-0.026995273,-0.021594855,-0.025330797,-0.018505491,-0.042567865,-0.025919983,-0.021211826,-0.019398997,-0.021916271,-0.022373968,-0.021105113,-0.038545459,-0.032022523,-0.024763819,-0.043315627,-0.013250271,0.011479109,0.016928369,0.002304058,-0.005134998,0.01349751,0.00618163,-0.002745767,-0.018592356,-0.000828567
11-10-11,0.008579154,0.001334147,-0.003902731,0.001673388,-0.003967917,-0.000461574,0.006398461,0.00614078,-0.005298897,-0.002853686,-0.003361567,0.006543386,-0.00356725,0.009677822,-0.000271776,-0.000866527,0.011082886,-0.007530265,-0.029514945,-0.053916869,-0.050688396,-0.034054509,-0.019233587,-0.011470981,-0.025423117,-0.003593491,-0.008314211
11-11-11,0.019309182,0.020212231,0.013777133,0.025363929,0.021148845,0.01139523,0.021321986,0.016747439,0.013925503,0.018300451,0.027210242,0.0317381,0.029076573,0.036169156,0.022376207,0.031849292,0.000646972,0.014846712,0.001606792,0.009095873,0.027308793,0.007987249,-0.00132121,-0.0026518,0.00144859,0.018165268,0.001640656
11-14-11,-0.009603992,-0.008069804,-0.0042986,-0.013018513,-0.004944995,-0.002786376,-0.027544856,-0.005356492,0,-0.004761217,-0.012920559,-0.0119599,-0.021727785,-0.020126594,-0.013648436,-0.014020931,-0.002315346,0.002242118,0.010425274,0.019201348,0.020902133,0.021267254,0.014229229,0.006866584,0.013947724,-0.004441037,-0.004293215
11-15-11,0.004805575,0.010847092,0.000415483,0.006010511,0,0.00524541,0.000851366,0.000634006,-0.005548825,-0.000289948,-0.019428745,-0.008706097,-0.016207654,-0.010847888,-0.013461709,-0.00371961,-0.000117873,0.000565041,-0.007205366,-0.008222069,-0.008809932,-0.004606876,-0.005021142,-0.00111634,-0.006579577,-0.001407282,0.001721927
11-16-11,-0.016755779,-0.017496377,-0.004500158,-0.015809947,0.005167015,0.004204088,-0.020079391,0.008737368,-0.007666701,-0.001527236,0.005158638,-0.003339386,0.008040329,0.007917533,0.005243458,0.001913035,-0.004088294,0.003680831,-0.009264351,-0.020232832,-0.01606046,-0.01391822,6.50242E-05,-0.000257273,-0.001473567,-0.001166025,-0.011201547
11-17-11,-0.016942648,-0.019749666,-0.021497902,-0.016417218,-0.027195358,-0.018053689,-0.041569152,-0.011567926,-0.001226857,-0.015711765,-0.017978523,-0.010743477,-0.004042311,-0.014429249,-0.014572331,-0.014368638,-0.005327333,-0.007268959,0.00194419,-0.00759327,0.011037581,3.92546E-05,-0.005741803,-0.00772866,-0.010451803,-0.015054327,-0.00097068
11-18-11,-0.000394773,-0.006003324,-0.001931295,0.004793718,-0.004530425,-0.005468794,0.003578332,-0.003341062,-0.003074533,-0.011162651,-0.004421295,-0.008571425,0.004764585,0.002251005,-0.007609597,-0.006581246,-0.011168324,-0.00533075,-0.012426485,-0.017489128,-0.020184547,-0.021069624,-0.010005181,-0.007582566,-0.01739509,-0.010962809,-0.008565222
11-21-11,-0.018824535,-0.019374031,-0.009099127,0,-0.007905124,-0.019268647,-0.029724953,-0.014868722,-0.014992706,-0.02651697,-0.03465074,-0.034061843,-0.03540854,-0.04860131,-0.032357061,-0.036618958,-0.048557217,-0.024767153,-0.003186,-0.01445565,-0.010461398,-0.026778621,-0.020088837,-0.014069916,-0.011922799,-0.026452089,0.001742578
11-22-11,-0.004149488,-0.000737449,0.000888044,-0.00870797,-0.007243062,-0.013693042,0.011800515,0.009211941,-0.001207451,-0.003026057,-0.00841545,-0.012314182,-0.014580282,-0.015549695,-0.006945597,-0.001811201,0.004313581,-0.005418817,-0.004024488,0.001411283,0.003428127,-0.006068665,0.015023961,0.002722777,0.007098593,-0.003464351,-0.00115312
11-23-11,-0.022342971,-0.024572839,-0.019128495,-0.016651816,-0.016352117,-0.027162215,-0.029577811,-0.006491467,-0.025509069,-0.012959028,-0.016950719,-0.014482989,-0.021171576,-0.026260789,-0.014990275,-0.018888631,-0.006400011,-0.011357171,0,-0.021440615,-0.023927688,-0.028046681,-0.013074956,-0.003357531,-0.015065814,-0.013162528,0.006143788
11-24-11,0,0,-0.007493628,-0.001471304,0.005583587,-0.000540428,0.006338857,-0.001699692,0.001405471,-0.002378414,-6.37769E-05,-0.005449274,-0.002263747,0.000344873,-0.004335055,-0.002588822,-0.013572707,-0.005432337,-0.018151072,0.003948102,0.006685025,0.008479425,0.002444523,0.010287614,0.000216672,-0.001545966,-0.008400206
11-25-11,-0.002689124,-0.007577169,-0.002027247,-0.021477108,-0.006996209,-0.014730874,-3.70974E-05,-0.000937962,-0.000424969,0.007205474,0.012227184,0.011859881,0.005385766,0.001207554,0.010110347,0.003050005,0.007350859,0.00718901,-0.000633377,-0.013789574,-0.010449603,-0.011703632,-0.016047856,-0.011418615,-0.012486349,0.006646923,-0.007528253
11-28-11,0.028821076,0.034550666,0.015423033,0.028096041,0.020249195,0.024621392,0,0.011076355,0.027475677,0.028274138,0.053151405,0.044936463,0.044884575,0.044953446,0.038257204,0.041782463,0.042984983,0.023273968,0.015501754,0.019499998,0.021650881,0.016701038,0.002706392,0,0.018920233,0.027782189,0.000811647
11-29-11,0.002211297,-0.0046918,0.007897285,0.004224408,-0.012893065,0.000904836,0.010676521,0.003545814,0.002213226,0.004552223,0.004579713,0.009455049,0.000997052,0.003365111,0.008661994,0.004603463,-0.006044327,0.001552394,0.022706192,0.012034638,0.022464042,0.01294282,0.011103321,0.009157758,-0.002352055,0.005521704,0.003432476
11-30-11,0.042403421,0.040828514,0.039410012,0.030895015,0.028086585,0.025179239,0.044199589,0.034478537,0.031024121,0.031069364,0.041375305,0.048615187,0.038792377,0.04290793,0.041318481,0.050169511,0.049525113,0.021652289,-0.005109862,-0.014724832,-0.004864981,-0.01216907,0.007378544,0.018774422,0.005327845,0.030264662,0.006836683
12-01-11,-0.001910466,0.002233854,-0.007469583,-0.007126228,0.022056496,-0.005093103,0.017900745,-0.004904579,1.47008E-05,-0.002925032,-0.007851015,-0.008735927,-0.003378682,-0.001575708,-0.009084115,-0.01238127,0.003815377,0.005163292,0.019114027,0.054778003,0.036494834,0.03899858,0.017614496,0.008899888,0.021749138,-0.003925405,-0.000696017
12-02-11,-0.000241074,0.00027793,-0.003158544,0.005139687,-0.004438541,-8.69572E-05,0.007822487,0.018218151,0.006687317,0.011402426,0.011120228,0.007394872,0.016208039,0.015069598,0.012714729,0.007381878,-0.000730855,0.006540133,0.005379011,0.002004593,-7.30647E-05,-0.005308905,-0.000334086,0.002528344,0.004147974,0.01116681,0.000236645
12-05-11,0.010234522,0.010915002,0.003657046,0.009399301,0.017545511,-0.009626381,0.003969856,0.001074319,-0.008561482,0.002818284,0.011413472,0.004170102,0.017052845,0.028686253,0.014293739,0.01450214,0.008831402,0.003667084,0.006024333,0.007289394,0.003573907,-0.005983685,0.000253154,0.000624377,-0.002574199,0.00316675,0.003862321
12-06-11,0.001105126,-0.002337278,-0.003147035,-0.000862832,0.010565188,-0.001928627,-0.009327137,-0.005464802,-0.018384568,0.000136486,-0.006785892,-0.01273533,0.000803739,-0.004925945,-0.000983768,-0.011448762,-0.048358327,0.004878444,-0.013991198,-0.012458086,-0.010497467,-0.020179476,-0.007465123,-0.006079046,-0.006160873,-0.000527096,-0.001733659
