"","bloack","america","europe","asia","oceania","commodities","bonds","all_indices"
"458",458,3.64726235787825,3.01807642905499,3.48392622585785,0.923077285368509,1.90372653792112,1.62641955824256,15.9273315273727
"459",459,3.53839339604138,3.14058581731295,3.65619934546245,0.809736786222416,1.95359868270193,1.52793646574962,16.2222009594495
"460",460,3.6259566528338,3.32872177615159,3.90275471274752,0.896766935837463,2.05549197955062,1.38382642422915,16.9303904790682
"461",461,3.57926493343208,2.94156362161712,3.4833244543039,0.860707967746269,1.95030864747811,1.24352204896207,15.5145488427411
"462",462,3.5776610585228,2.9849228441648,3.61067909272937,0.915799359247487,1.92232199467665,1.24286689150725,15.5557142447335
"463",463,3.50908389230075,2.8808438770814,3.54872356909466,0.92869958814863,1.86057578852876,1.26404452780256,15.293146106893
"464",464,3.58891100972606,2.98227151726081,3.46434883785414,0.960796005914018,1.90118136505705,1.31024755580054,15.5205497085505
"465",465,3.49258543549957,2.88036626395998,3.26899990726019,0.979055670091189,1.89260602337341,1.31490673405287,15.0982398772114
"466",466,3.55661106347143,2.75817343894961,3.29890642453959,0.977064855431156,2.01815559792384,1.35283693591284,15.1977597854933
"467",467,3.66329500908773,2.86376974287744,3.25461651555054,1.03128210255958,1.98663181569575,1.34965931428372,15.3797468990958
"468",468,3.4156948170462,3.00070923607864,3.3450791403849,0.979769375350772,1.95857403227568,1.36500229145816,15.3873620701748
"469",469,3.68360348075019,3.65264620151245,3.65950515855686,1.11574686519088,2.01476536500255,1.51779503649852,17.3225327460296
"470",470,3.67670710646974,3.48473535697291,3.51681631633852,1.04411880261368,2.07900826622426,1.43887193849419,17.0700758254567
"471",471,3.53827513091391,3.23090512151851,3.31695675569172,0.952812932962482,2.13351055518498,1.34848832396038,16.2942594799427
"472",472,3.23456760571902,3.19076756255272,3.35278807248321,0.909367248200356,2.17068542788896,1.31618206787221,15.9073664803397
"473",473,3.15926432353363,2.88396950520861,3.36305803854282,0.879536893367173,2.20486117815804,1.27468259443355,15.3978490480905
"474",474,3.02305716885388,2.30493998272581,3.27363224390797,0.80143391037741,2.32105078642556,1.13827142496978,13.8952334951262
"475",475,3.06431273400081,2.23748428336388,3.19951098675225,0.793073600350309,2.41511247111537,1.20403778741937,14.0670131025962
"476",476,3.21554954285709,2.32123922744328,3.0893160149593,0.662575595450789,2.46292382320732,1.07507301656698,13.7137630883292
"477",477,3.25217093679651,2.43668414190446,2.9998580161639,0.591226169538249,2.33609477042562,1.291646187935,13.7897552488794
"478",478,3.25449134625515,2.48825885626295,2.84035644362538,0.680422377432327,2.29304599530948,1.24385747159295,13.593179667434
"479",479,3.1761127515352,2.46182699334709,2.83895116184652,0.701677619909588,2.35623294721553,1.26292510261308,13.5144701011055
"480",480,3.21840910615332,2.44190513309213,2.79858535820732,0.676293824031911,2.38233118413539,1.27608161744031,13.5258025503539
"481",481,3.12721330456266,2.43689184576652,2.68992891370906,0.667888708560454,2.30237879316187,1.30403422256038,13.4731846275568
"482",482,3.27388419503354,2.90524612291957,2.55895184965727,0.68051316845455,2.29573730249163,1.29420607806413,13.8982206327808
"483",483,3.21416746728616,2.89640128199625,2.53639339183398,0.63540023333299,2.28934705293714,1.29487568708453,13.7775703886727
"484",484,3.16670908384098,2.96481586171171,2.72359530774639,0.786194508574595,2.24744201593678,1.40348760296441,14.3344504961456
"485",485,3.13720292283732,2.99808522520278,2.81195673499351,0.861493285190615,2.32329152590708,1.17015951090631,14.6391726449541
"486",486,3.2344382248836,2.94312821841058,3.02606516263718,0.811821271774718,2.28074570036947,1.40514335228113,15.1256428409235
"487",487,3.13727136846702,2.95585737702918,3.14538673372449,0.803138069915667,2.21017153795534,1.43495440289483,15.0595821542521
"488",488,2.91328642965842,2.81922197714641,3.25501031087451,0.821541742736668,2.25545944757644,1.41915606896155,14.6967913432534
"489",489,3.11027871921225,2.98144086718124,3.34291413626777,0.806662792183698,2.3009217602111,1.39268172449032,15.2074910142105
"490",490,3.09267108069952,2.96636198884149,3.26393096858556,0.810979327908208,2.34619500367395,1.44539179829809,15.2279770219654
"491",491,3.09071722476381,2.77307472925358,3.19169145651953,0.78200678272006,2.44648729484594,1.39872123707463,14.9278025041938
"492",492,3.06880367114213,2.84050907462611,3.26478278416277,0.799903080190983,2.49143109606805,1.47206526752792,15.1531225756898
"493",493,3.12991896288366,2.78526628198041,3.2493225556732,0.713302145109222,2.5589209168431,1.53094719804856,15.1700609198992
"494",494,3.12375652350422,2.84782919099592,3.38089364979283,0.697373347432788,2.57904397947659,1.46724766280981,15.3843791716767
"495",495,3.20164359950908,2.85449076328857,3.41396092950481,0.694860455698825,2.59249072972435,1.53846065101008,15.5775764696106
"496",496,3.47035593620972,3.18126550389049,3.45614821562851,0.740799710186039,2.44694212333337,1.61419239283937,16.3562810854028
"497",497,3.41510999400798,3.26087831755546,3.57100594471746,0.793063021384879,2.38002793195215,1.61220783819608,16.1168185999516
"498",498,3.41513228490885,3.37666488202041,3.74445025835438,0.800109984204057,2.27757960558585,1.62512996372908,16.3392889396181
"499",499,3.60186644397611,3.81342225435736,3.94341769332915,0.842973502537397,2.25523949858688,1.67801681449114,17.2919854172734
"500",500,3.45741017492024,3.80082193254172,4.09619200684207,0.870580820829756,2.13277016376672,1.68759675882052,17.1978591046332
"501",501,3.22904731346104,3.54533152295252,4.10637878273457,0.863634455358426,1.7628131009341,1.52911185224348,16.2305436962544
"502",502,3.03128511451814,3.40328594314049,3.98683003209785,0.823733939650925,1.79928802322854,1.38720420492708,15.7191980400823
"503",503,2.97955633620212,3.31202808073794,3.94191679012918,0.850871911585927,1.84128100060806,1.3244225656794,15.6210357156562
"504",504,2.99463794474637,3.24776209719612,3.86311017085173,0.862998083846264,1.8462611619765,1.28325800443991,15.5928415364535
"505",505,3.08938495623203,3.25439700145962,4.06431869133345,0.822525788991127,1.87820070432789,1.36259654107118,15.9021401823395
"506",506,3.07349877654834,3.23859207131799,3.95880617050101,0.825644248272538,1.91839128218343,1.34915449927179,15.7492458786776
"507",507,3.09022617837897,3.2767792299299,3.92268063857478,0.843898941058901,1.863111644602,1.35117155054003,15.8613898820347
"508",508,3.32385461311449,3.49372411952959,3.95569014771086,0.818083367254027,1.80980910722508,1.36851048294464,16.3829477166236
"509",509,3.67234515442553,3.77000127461759,3.98518613454058,0.82596101005067,2.22762916695651,1.46017291472406,17.6235697628939
"510",510,3.83267072804603,4.02296766606027,4.51459982437973,0.91390819996674,2.13744092789788,1.51598583757687,18.468212974404
"511",511,3.82621195329695,4.25339277639632,4.35569592260948,0.917602324717569,1.89634757430952,1.62031179437009,18.6497332478606
"512",512,3.81679538477319,4.44823175066215,4.4930342037369,0.884382764279117,2.0193654569482,1.69079913197562,19.2760599120281
"513",513,3.88571977428936,4.46616643435355,4.55026078532043,0.910536317139524,2.11404739706624,1.66139341086617,19.3355305995643
"514",514,3.89689658964029,4.49553873399695,4.2398654412359,0.84082105067342,2.18702552916827,1.70421616548698,19.0597624561853
"515",515,3.72450374005744,4.45055336728766,4.10922815288201,0.791989607108052,2.37740039275613,1.66670736193354,18.7524770519744
"516",516,3.66997169018488,4.13486240174399,4.14774834455191,0.786216620881062,2.44611936090162,1.6608427116084,18.560286841403
"517",517,3.66354295241664,4.2627928405329,4.15732736587531,0.7850090464594,2.44288499380253,1.58345449903757,18.3688806113274
"518",518,3.68593199508324,4.13130040542109,3.72387828183239,0.680177950001026,2.33622436147217,1.51461490664768,17.5361741287038
"519",519,3.91563396523673,3.64237789933709,3.7764728388177,0.687956195019011,2.29793718917822,1.33076586126467,17.2379664702034
"520",520,4.11606214048822,3.76197135739701,3.70027835182089,0.704801473690541,2.33841228849329,1.26183425069175,17.3309153569223
"521",521,3.99756630505797,3.62266740078477,3.52811277981081,0.671194044755407,2.32633848083065,1.20967416349465,16.7990636155568
"522",522,4.11966019498531,3.4917759043289,3.41575960496007,0.742659818818488,2.16297854919805,1.19353410989577,16.6276269015638
"523",523,4.15518370276629,3.34670984709934,3.40516504183397,0.759747212600566,1.96866467605767,1.18244513523225,16.3325778563615
"524",524,3.96459846895424,3.37957975831968,3.14335042645394,0.710552785203521,1.98565617308837,1.22698020829438,15.7192654913667
"525",525,3.86725970315806,3.30707202464949,3.11661081285755,0.726554881585228,1.91917032253679,1.27318792251061,15.54810120663
"526",526,3.87352198271638,3.38829436651347,3.61431501869085,0.90549858037398,1.88348387427578,1.39177323663462,16.4984604496345
"527",527,3.88154775552034,3.61995626216271,3.45412904082079,0.877622367391178,1.86502725764256,1.33933757725485,16.4240790382655
"528",528,3.88598614327507,3.55168002537282,3.44895334066828,0.801658590201316,1.85908902269135,1.21170577039377,16.2487107634648
"529",529,3.781182647396,3.531489083607,3.28742780640577,0.847661036480809,1.85185329834517,1.26003010453897,16.366520406319
"530",530,3.61591816933367,3.5839510690115,3.45825739311633,0.777205211058986,1.9924415888337,1.24427054331907,16.5780252675771
"531",531,3.4936267042396,3.7774528523651,3.45864582045121,0.785440253060251,1.98450510229587,1.22224871884533,16.5705429305086
"532",532,3.6565928182324,3.72086568529068,3.48800791570844,0.839233211951849,2.01846719064881,1.24281701212604,16.9301813274891
"533",533,3.68136149456963,3.61270485459264,3.39191000257045,0.854530689029343,1.90988890726103,1.22802938463315,16.4623965966612
"534",534,3.76979663212073,3.5030508009533,3.30025679962702,0.809327751771565,2.25549106130424,1.26169097291442,16.4781826585212
"535",535,3.49625790184994,3.41468900926707,3.14499788759306,0.796422670335443,2.33143450951855,1.21407735738249,15.8149033077756
"536",536,3.46180943501104,3.43807349252225,3.07499799611124,0.796191876821571,2.38960457511822,1.31359513042211,16.0608853215317
"537",537,3.50620542081262,3.46271898818928,3.1438265179129,0.73200455175566,2.39274335507988,1.34780384013403,15.9420088698576
"538",538,3.47477106505662,3.50966385844873,3.0109286156685,0.677831910863472,2.31790036344077,1.14415040234873,15.6587337865229
"539",539,3.2753640339963,2.68936941856603,2.72573571226529,0.714020157918416,2.37787807234733,1.03524250346464,13.3376450610494
"540",540,3.23797775450383,2.5342568613626,3.0810195528193,0.741910674051769,2.29531348007568,1.00388131782708,13.1484164418268
"541",541,3.1840322138332,2.42382847132605,2.95789394720918,0.764210342654298,2.34871833124288,0.977237955442778,13.1308807354188
"542",542,3.16556652406802,2.48589733147509,2.96953709540077,0.813229374502399,2.30856880717984,1.00886473057523,13.3016927683304
"543",543,3.38330978710209,2.36230015654441,2.9736587411979,0.804814217339573,2.35486934562701,1.14379021002703,13.6714331885639
"544",544,3.40712102433514,2.23606954682636,3.08735489594791,0.798677390245143,2.36930592967787,1.0931188166726,13.6889359813746
"545",545,3.45962553441905,2.18173931630814,3.14628685179696,0.801253382904471,2.33873280617933,1.13249562491621,13.9100138264048
"546",546,3.36794243104435,2.04370807043753,2.95518876344871,0.792113915662315,2.02246600497993,1.1187538829509,13.0993987222519
"547",547,3.33205686521045,2.23564876969565,2.94991316887633,0.840542383563867,1.96319366763318,1.12811469969399,13.3889116961093
"548",548,3.47659097802765,2.30800556478084,2.81852979004597,0.897836963970186,2.07355906419058,1.12137104845653,13.5447037528865
"549",549,3.48666885039368,2.4770824768908,2.99842282429682,0.862408351986084,1.93750693979136,1.09242819132107,13.9204682435449
"550",550,3.44487846141958,2.3882571791782,2.94847392887579,0.847460432459129,1.9723461883677,1.05797218173268,13.5924886463311
"551",551,3.23368184400671,2.5199763440419,2.91801984605958,0.876151607317154,1.83029265956541,0.980835523149296,13.2149996302132
"552",552,3.12465886005569,2.52491262934845,2.91730698153648,0.89952913029361,1.8025585904557,0.991423470914247,13.085076139082
"553",553,3.14531976516069,2.51162096574634,2.8118138990214,0.894909076930586,1.8269331617495,0.949923708111479,13.0283358555887
"554",554,3.16142767280921,2.69399170275126,2.96813441879291,0.94906784959305,2.03713262337765,0.958008438070464,13.6217860435048
"555",555,2.9143896965677,2.61798271677865,2.73608436414564,0.90345838291706,2.02142905531208,1.0047833032178,12.7817291471289
"556",556,2.80244587257003,2.65256120427734,2.79007998190575,0.847631292582405,2.01880280847403,0.956453464876032,12.8898683429422
"557",557,2.7529111193955,2.52738486176637,2.84972644280335,0.873506382503898,2.0047844841465,1.03435946688759,12.9355902267083
"558",558,2.73305390970282,2.53965101365694,2.88713505916741,0.838854876460597,1.82422555654075,1.12511370143279,12.87760270666
"559",559,2.78042983389125,2.61046688750294,2.97228154652583,0.813129318494122,1.94936305764319,1.05804904882377,13.3483747135847
"560",560,3.00851619850771,2.7709225295417,2.99438030144126,0.855476878508183,1.91471377320822,1.24446476429701,13.7726411927078
"561",561,3.00391924517927,2.87085190515894,3.14845544448365,0.880277362603136,1.84979804761914,1.31383254350815,14.1248269916396
"562",562,3.35018590084141,3.18944780477612,3.24749245676664,0.814803562624459,1.93755408928567,1.32717712836219,15.0738958735578
"563",563,3.75859775758252,3.74001266522622,3.46452387152231,0.815271021972783,1.97714061834695,1.45414039016108,16.4462511098148
"564",564,3.71644454267762,3.6248719350077,3.52284501019723,0.815202237238893,2.00030151491779,1.51373472344397,16.4533590728813
"565",565,4.18783220881144,4.08453022685218,3.52387544790345,0.829801751084647,2.34733325363559,1.61929868488786,17.5022205079158
"566",566,4.39917401221794,4.25471535989649,3.6388136319256,0.969499624501747,2.33774305242378,1.60417198843356,18.3845327846541
"567",567,4.65814555039101,4.37089673040713,3.63722430160737,0.944393726080257,2.34977584893642,1.5761562531278,18.9404854390158
"568",568,4.70067033225179,4.54871727857623,3.78786095903466,0.887096329637881,2.48336227366559,1.43632347430148,19.3209242435293
"569",569,4.25367266489502,4.02557488699625,3.42891876148711,0.902640277610079,2.35776554482804,1.35958032384806,17.6777988949914
"570",570,4.22933650006737,4.08781296064584,3.49387289573033,0.960027246390166,2.40009763218581,1.42595539396544,17.8111589030537
"571",571,4.30846094077159,4.00484938493963,3.4387876099075,0.927667035908157,2.38101908669597,1.38780766540238,17.7045824969733
"572",572,4.25994721658837,4.09986226074207,3.19773474699897,0.923838251265576,2.31919391257989,1.41167055336315,17.4395533656004
"573",573,4.09575438994587,3.90959611278667,3.47362848587262,0.928464277868178,2.16829693540258,1.39229412829518,17.2014740495041
"574",574,4.00051044050765,3.60250262054234,3.69890162994271,0.822995087084448,2.1320508259117,1.4471626825826,17.1513593690674
"575",575,3.9374614419997,3.55184691850487,3.76041988122802,0.843017423255189,2.07904211558407,1.46439449258366,16.7375680924445
"576",576,3.87609693845876,3.34647376306759,3.58358962925987,0.845938712613832,1.93590437732589,1.39782082752481,16.2953554744009
"577",577,4.09454782906378,3.54372853230478,3.87977238547742,0.797274629897824,1.90016438552876,1.44289581692181,17.1670569743589
"578",578,4.13113714609803,3.76509605089089,3.78085358620924,0.827829365255825,1.89802398933334,1.35513292458753,17.3078111957148
"579",579,3.90518482750017,3.63471115710098,3.68866198552624,0.843101968226323,1.95743823580568,1.25623994392896,16.7288390207019
"580",580,4.0166449026386,3.51999591850492,3.48086891414647,0.725290458161427,1.99088663224977,1.31767392711575,16.3255730889353
"581",581,3.95400831475366,3.58548379493275,3.2557240942341,0.723246724518093,2.05555984969411,1.34255935224917,16.5190240623906
"582",582,3.95815199087739,3.54725910320472,3.28243180265972,0.740015249950736,2.1637642577793,1.24654845725855,16.255885141486
"583",583,4.00271394103555,3.77327745247333,3.27405637320977,0.792970597347503,2.28324035373619,1.24641114420238,16.6887683334363
"584",584,3.85922638605356,3.82180687062988,3.22645959122101,0.775677840571488,2.25597050493893,1.23449219006223,16.5829654591122
"585",585,3.85013149311728,3.71217902082855,3.20066397921927,0.781349200287762,2.29707974848263,1.23401549182814,16.4533697099809
"586",586,3.58737712454975,3.22293013715621,3.04490858326962,0.74448701264026,1.9993900729843,1.22826466015149,15.3903117795663
"587",587,3.65757767773196,3.42827885804734,2.94037738326473,0.78159831808399,1.96891688352844,1.25847250872471,15.5692674416017
"588",588,3.59261716568106,3.49324651827797,3.22063443978497,0.842633193594918,1.97981222686608,1.22177093515755,15.9503842855047
"589",589,3.35519330782671,3.27028615281445,3.03257193754954,0.8380908473642,2.0010293299925,1.09406455249952,15.022828029441
"590",590,3.31423450465839,3.42665356344969,2.75783341759553,0.911660597602885,1.73424571741008,1.23930071531392,14.9026894480909
"591",591,3.22466657717966,3.21131692739016,2.73184968768258,0.920396950436268,1.6493427913369,1.30959130026298,14.6414992603798
"592",592,3.36278756393272,3.19747613825096,2.66454344436873,0.990897429961439,1.68220170912756,1.39344325836521,14.8512017701013
"593",593,3.2859180005094,3.25820293115839,2.79631747521391,0.989693624509966,1.72136387258078,1.4053849743851,15.063936532665
"594",594,3.49250707985363,3.29731950370064,2.96100141602354,1.0037115465314,1.96163510237163,1.43647524288909,15.863837099278
"595",595,3.51486468214066,3.10129138542566,3.08888835044349,0.940682495096859,2.17323784296413,1.52259455617894,16.1096946255984
"596",596,3.3897296510338,3.2573502735251,2.97352482061676,0.852510237181244,2.25863624648234,1.53709177557834,15.8462935400433
"597",597,3.70467585453969,3.43291038530894,3.06282927790422,0.898922274332263,2.34834859520759,1.47651523039098,16.4568292751006
"598",598,3.76614922828524,3.37631366474195,3.10194628919214,0.844299759120196,2.34143357058606,1.45665519753373,16.4593562970762
"599",599,3.76550779962558,3.67963823101148,3.18077237947216,0.816080163493078,2.38027961094309,1.39692326200455,16.8113531802963
"600",600,3.71325021221109,3.50356407369961,3.1849968369395,0.771395454111558,2.40889968464023,1.32838850213036,16.5768410557463
"601",601,3.69484553003187,3.35893691771297,3.06355744312066,0.772183249106568,2.42770858525683,1.31608414606957,16.3070279508855
"602",602,3.58748212672192,3.26867090411066,3.04607604007653,0.753641169364658,2.352660417256,1.38977623811343,16.2668423207666
"603",603,3.65571274456267,3.39538808378197,3.12111881185908,0.722464985958722,2.30678105607256,1.38947598209578,16.3005213627577
"604",604,3.80201558772669,3.12234190646334,3.23192302253794,0.813915138786471,2.17133796606391,1.41357893646237,16.7312139608996
"605",605,3.87267628356459,3.42214379353746,3.88244753452042,0.761095679778671,2.16470890999117,1.65524583526656,17.9700489073914
"606",606,3.76796707851722,3.47857645096628,3.88005312974926,0.740078316673412,2.16866405509986,1.78198680472801,17.9309932232038
"607",607,3.77449321564341,3.28199863062271,3.78227376413178,0.79859397842872,2.05288376596223,1.90145572606822,17.4495670151026
"608",608,3.84251361148533,3.52786888629698,3.87353743466696,0.79206327175594,2.04273375514876,1.96701030443888,17.8273673322256
"609",609,3.95080169588541,3.80196012021294,3.96577466974769,0.86510256882123,2.06584909314121,1.94578188535502,18.211843879653
"610",610,4.16175605606781,3.982105107225,4.04132498453624,0.862260755578627,2.14601660416133,1.97491298897055,18.9133845784988
"611",611,4.21588342989498,4.02194135590598,4.10226880839342,0.898805432962273,2.17143299417142,1.92246917539555,19.1520787211713
"612",612,4.28961063840548,3.84737444964122,4.36421705614085,0.855044009142801,2.31063883215161,1.88794608685348,19.2638766172283
"613",613,4.30705968770994,3.89141985216046,4.67471117688494,0.901430016885598,2.25062695616342,1.85444430419822,19.5168722071703
"614",614,4.4192734417466,4.32492093624246,4.54974481497361,0.988538415759259,2.38792083086015,1.83914035621209,20.4169837818623
"615",615,4.53757689165016,4.61426348059104,4.6856011166968,0.974933587084589,2.41343671122307,1.78972371830702,21.0393958614522
"616",616,4.41495224638653,4.23946239487218,4.59386268936719,0.965123059059833,2.28634080431931,1.76445580129531,20.3386962666254
"617",617,4.36903040342776,4.43736527118833,4.69484345133294,0.822113699447257,2.32403038459985,1.79671555110447,20.4140879372021
"618",618,4.33561669543792,4.31132298579891,4.70763940440347,0.856820815070281,2.37001718314099,1.72296062599688,20.3831559649937
"619",619,4.2558205090377,3.9996822083454,4.63665161933537,0.872933968710401,2.44667405493758,1.72398620709321,19.7181041048875
"620",620,4.50428947955597,4.24248072503154,4.35922333747075,0.812542363477394,2.5183297009404,1.58970782479496,19.7304579367415
"621",621,4.6369392576701,4.23932951839477,4.22010390873707,0.796669724272587,2.52624991421529,1.55307759692496,19.6033235103106
"622",622,4.47846806685531,4.31976738396861,3.96574407141192,0.699793880441749,2.68809014383929,1.46739086886389,19.2846775440223
"623",623,4.30118011559915,4.25012749204758,3.89389837473158,0.726663232287285,2.73540897372902,1.47013468564385,19.0833515735924
"624",624,4.35410276210426,4.2207598652977,3.83176023003524,0.744023462271759,2.80446471772776,1.43560575427353,18.8339194873345
"625",625,4.50292121141845,4.12228925173704,4.08829610423652,0.781030891220621,2.61508666323337,1.40688405009068,19.0837619519445
"626",626,4.08257712582744,3.92957035802645,3.96577877726889,0.811190328156392,2.35630091452802,1.39189657834327,17.7744876214626
"627",627,3.92823561322382,3.86668330138815,3.96613294263214,0.841366773637317,2.25648984319421,1.40191789134863,17.7649628935852
"628",628,3.88617995489928,3.898098413942,3.98892816851486,0.886696158880473,2.0934427851539,1.47484880027554,18.0231634298122
"629",629,3.99247957199305,3.93866453974523,4.06166449832215,0.890301326200371,2.0853244430105,1.42795382113261,18.3599761311243
"630",630,3.78829736818104,4.0291411367719,4.25728540739736,0.968338439485836,2.04909296452422,1.50466535912508,18.3894025183789
"631",631,3.83564903267279,4.0552866497451,4.33374460269273,0.942533856130277,2.05638519594661,1.51560602714172,18.8843142293622
"632",632,3.81189451768318,4.02713840052487,3.94760590205382,0.940506343844473,2.10490271998865,1.49204157616786,18.3373972890394
"633",633,3.95968640804905,4.18092724226655,3.64365034281345,0.967863216765463,2.10488380946345,1.42031631658372,18.1086134236806
"634",634,4.20056492572062,4.13597389578932,3.73986282058564,0.902474246015261,2.29197213910366,1.57087385965362,18.7462864690869
"635",635,4.20945760704695,4.45161979160171,3.57469011753521,0.827824440806747,2.28469653600757,1.47812659659793,18.7788473549704
"636",636,3.65229015606659,3.90861383308916,3.42854995781647,0.861103562087264,2.42143191620315,1.41414208199608,17.3157211439241
"637",637,3.67667511895666,3.99751221647341,3.34990867315338,0.800521725756522,2.51159999796124,1.37153950080492,17.0302929532764
"638",638,3.75990795696888,3.75364612847253,3.28065211694307,0.775115254970009,2.54609408893037,1.33848726308885,16.8849646963645
"639",639,3.58382864312224,3.68921789610189,3.21412881644544,0.779795043982984,2.56730500645866,1.27809550603282,16.3454914076398
"640",640,3.5596610686799,3.75572396304581,3.38925224551688,0.746769040630962,2.51308831710192,1.27461741550633,16.3194191960874
"641",641,3.50164879577683,3.82756887880585,3.41112687448837,0.6982639071001,2.51483106689464,1.31149035997814,16.3969381593523
"642",642,3.43468369232917,3.77497343880785,3.44917796915197,0.695145323731975,2.48540995250919,1.24778589067748,16.5420716584192
"643",643,3.43606419111922,3.57563638835908,3.48581703817828,0.736660089204636,2.48387228212789,1.26945327598557,16.5882925064586
"644",644,4.30865084811775,4.03214549043584,3.80453321318124,0.740985424707338,2.57417891513599,1.35144245516128,18.783992743673
"645",645,3.84947930070013,3.93270040279211,3.75755196230386,0.82729095526967,2.56666473948027,1.38301822905367,18.2774325621891
"646",646,3.88077217487844,4.13737026393637,3.90706788410528,0.817306353715702,2.48335302117106,1.35229491361494,18.6007488818027
"647",647,4.11409089561182,4.2110673464321,3.91908865815231,0.797315766900047,2.43708763885062,1.32249283534846,18.7136144178783
"648",648,4.02325370723127,4.11438131770995,3.7929398174657,0.740790847090048,2.42316587252028,1.33987590412265,18.5801890319294
"649",649,3.92071442542904,4.11752006496925,3.79108529898675,0.695785639459346,2.41783148924303,1.3130448014407,18.2436350046144
"650",650,3.92226931766858,4.21983719892657,3.75460786637216,0.687358967375881,2.31171415357307,1.30166431455137,17.937454711481
"651",651,3.88219391424742,4.21667991438557,3.97024038069041,0.705797197866767,2.21523993374418,1.31684835621999,17.9330952141145
"652",652,3.72534601826934,4.08231901955826,4.00685259134892,0.710929226912688,2.22126279243516,1.35687055460012,17.8620814067109
"653",653,3.76670199334696,4.47967071323692,4.00322719693152,0.671091739533806,2.28751115824226,1.38398645059833,18.6908306291646
"654",654,3.74479577862426,4.52228979575863,3.80067751597934,0.780395282360791,2.37070261189845,1.2835948007387,18.6729705524089
"655",655,3.59432314130504,4.61446950331122,4.00808801927056,0.796690967823815,2.50057216149138,1.42083272098211,18.9957946968234
"656",656,3.58608101262268,4.64589350844283,4.1878509850297,0.886897303289913,2.45024418209165,1.36868227443179,18.9514942021457
"657",657,3.60993158196873,4.4115190135496,3.94879827517364,0.999529551201078,2.70677051334602,1.51533832785107,19.0852349822455
"658",658,3.7260145669631,4.45158131488804,3.92658389311992,1.06947928768041,2.8066109095273,1.58326760511876,19.0883262943408
"659",659,3.82693853943024,4.14612730228786,3.70606157748055,1.01873223106309,2.84882426190483,1.61857091312466,18.8482962903259
"660",660,3.84318410250924,4.39994479205046,3.75595135909548,0.918066844518366,2.74495646383713,1.65044350071166,19.4755330043838
"661",661,3.8151395660871,4.20778084827306,3.7910393095695,0.978111833890383,2.62683983805877,1.60818247716351,19.5143735305319
"662",662,3.77264551564852,4.07857866834296,3.71181091087136,0.870330483129343,2.59312708354313,1.63975465262102,18.9666740532748
"663",663,3.76290471309127,4.00682522748272,3.87697064696458,0.853780621540176,2.60558135385519,1.68274572254607,19.079858691675
"664",664,3.9840018844337,4.02476718026739,3.91714675238628,0.874093549565666,2.57010834159853,1.61747018916933,19.3324358751161
"665",665,3.94320026907755,4.11875102952494,4.06914139541782,0.856463760639815,2.39228836063129,1.73598373070905,19.3872285288958
"666",666,3.87120526418025,3.96531779364729,3.99858697076896,0.840334747375514,2.54430723693439,1.76342980340472,19.3101479828913
"667",667,3.95673114406522,3.68229988842182,4.01454370426953,0.810594188142587,2.60026178191907,1.62285970499555,18.642257544529
"668",668,3.87719489313499,3.72908650003827,3.99541653297726,0.817185808679641,2.70317271874509,1.56492034846603,18.1234696076899
"669",669,3.95573603727672,3.80145887614013,3.96921603128784,0.788364743609278,2.67042813464473,1.55343001431357,18.0928591021667
"670",670,4.03733856434516,3.88104626003785,4.02492237502962,0.793619813058187,2.65029376702053,1.49692601581561,18.0741069596582
"671",671,4.08576450222648,3.96275473541446,3.90227570063229,0.758057918939794,2.73172424240769,1.44651151438108,18.0132748660344
"672",672,4.0744461541471,3.55710154897227,3.58602005475287,0.67806385250182,2.90493868178292,1.47481340474861,17.3877317433888
"673",673,4.09996271263145,3.58599075729473,3.50573074984854,0.6657041688946,2.9001324325584,1.28671366877524,17.1642893932878
"674",674,4.03774140798459,3.55606916939166,3.42511169259621,0.701324907323089,2.78629872904234,1.52951261337473,17.0206041370858
"675",675,4.18115644388617,3.74688334783121,3.47946912684467,0.871624130534839,2.79950044207015,1.56673832248906,17.8200296049242
"676",676,4.07578575158966,3.9659999197577,3.45571827613522,0.969930873990565,2.85801832205767,1.73430909415143,18.4164312870872
"677",677,4.11814497705996,4.00104705608838,3.50374895347622,0.975888264846059,2.81715658927479,1.80260738774953,18.746259259986
"678",678,3.99779507544775,3.82990212837794,3.47607954629622,0.977926432682991,2.7913776325406,1.84209709625257,18.4924951545167
"679",679,4.06474020347905,3.76619232580938,3.537147022857,1.00372980426447,2.75216340440104,1.85668835288555,18.4625565611453
"680",680,3.98638539432014,4.12904871675625,3.9152792728355,0.956972391922983,2.64170508486131,1.90417366259526,19.2205615409864
"681",681,4.0668499582434,4.30548588046729,4.05010527314212,0.964978498726281,2.73864067256513,1.9735607313688,19.8599193329784
"682",682,4.08018420990017,4.26452696714315,4.36154551737916,0.970380708688365,2.60982004617389,1.9178550480653,20.484772534683
"683",683,4.05308724951914,4.32214353666853,4.33152243725846,0.902447803970367,2.49719604140095,1.91747665796564,20.4220092257939
"684",684,4.25535190318959,4.39000823793435,4.45257240172125,0.903656604930476,2.51266018930156,1.89662793479242,20.6189850153895
"685",685,4.29544643969022,4.31099556259925,4.45872138026476,0.877468066560352,2.63516523603119,1.86658585321338,20.6756550843089
"686",686,4.33979954247653,4.53678972079096,4.69003241599279,0.86381500065767,2.67608342083622,1.70895214995788,21.2437222651329
